λ,σ,uncertainty
185.0333,3.98006e-18,
185.0667,3.85310e-18,
185.1,3.96037e-18,
185.1333,3.84556e-18,
185.1667,3.79827e-18,
185.2,3.65205e-18,
185.2333,3.64395e-18,
185.2667,3.59048e-18,
185.3,3.59769e-18,
185.3333,3.56370e-18,
185.3667,3.54293e-18,
185.4,3.57594e-18,
185.4333,3.57192e-18,
185.4667,3.52758e-18,
185.5,3.43157e-18,
185.5333,3.46406e-18,
185.5667,3.38411e-18,
185.6,3.27915e-18,
185.6333,3.23038e-18,
185.6667,3.20550e-18,
185.7,3.16110e-18,
185.7333,3.14481e-18,
185.7667,3.09086e-18,
185.8,3.02770e-18,
185.8333,2.97803e-18,
185.8667,2.91584e-18,
185.9,2.90185e-18,
185.9333,2.90651e-18,
185.9667,2.90317e-18,
186.0,2.86759e-18,
186.0333,2.85404e-18,
186.0667,2.83225e-18,
186.1,2.77453e-18,
186.1333,2.75589e-18,
186.1667,2.73618e-18,
186.2,2.68821e-18,
186.2333,2.63283e-18,
186.2667,2.59112e-18,
186.3,2.55783e-18,
186.3333,2.53302e-18,
186.3667,2.47697e-18,
186.4,2.43172e-18,
186.4333,2.41678e-18,
186.4667,2.36714e-18,
186.5,2.34029e-18,
186.5333,2.32943e-18,
186.5667,2.32761e-18,
186.6,2.32680e-18,
186.6333,2.31259e-18,
186.6667,2.26170e-18,
186.7,2.26991e-18,
186.7333,2.25770e-18,
186.7667,2.23919e-18,
186.8,2.23083e-18,
186.8333,2.25183e-18,
186.8667,2.23179e-18,
186.9,2.19544e-18,
186.9333,2.14991e-18,
186.9667,2.13432e-18,
187.0,2.11246e-18,
187.0333,2.10083e-18,
187.0667,2.10478e-18,
187.1,2.09516e-18,
187.1333,2.09950e-18,
187.1667,2.07750e-18,
187.2,2.05613e-18,
187.2333,2.05693e-18,
187.2667,2.05425e-18,
187.3,2.02765e-18,
187.3333,2.02157e-18,
187.3667,2.00126e-18,
187.4,1.95785e-18,
187.4333,1.93395e-18,
187.4667,1.91858e-18,
187.5,1.88023e-18,
187.5333,1.87088e-18,
187.5667,1.86432e-18,
187.6,1.84526e-18,
187.6333,1.82680e-18,
187.6667,1.82812e-18,
187.7,1.79536e-18,
187.7333,1.76551e-18,
187.7667,1.75749e-18,
187.8,1.73005e-18,
187.8333,1.71572e-18,
187.8667,1.70150e-18,
187.9,1.68587e-18,
187.9333,1.66500e-18,
187.9667,1.66600e-18,
188.0,1.63509e-18,
188.0333,1.62468e-18,
188.0667,1.60806e-18,
188.1,1.59933e-18,
188.1333,1.57573e-18,
188.1667,1.56879e-18,
188.2,1.56690e-18,
188.2333,1.57533e-18,
188.2667,1.57383e-18,
188.3,1.55837e-18,
188.3333,1.53650e-18,
188.3667,1.50713e-18,
188.4,1.47836e-18,
188.4333,1.42306e-18,
188.4667,1.40731e-18,
188.5,1.39132e-18,
188.5333,1.36765e-18,
188.5667,1.35360e-18,
188.6,1.35741e-18,
188.6333,1.34084e-18,
188.6667,1.33244e-18,
188.7,1.32296e-18,
188.7333,1.31745e-18,
188.7667,1.30148e-18,
188.8,1.27371e-18,
188.8333,1.25536e-18,
188.8667,1.23719e-18,
188.9,1.21227e-18,
188.9333,1.20477e-18,
188.9667,1.20460e-18,
189.0,1.19706e-18,
189.0333,1.17922e-18,
189.0667,1.16560e-18,
189.1,1.16317e-18,
189.1333,1.13612e-18,
189.1667,1.12044e-18,
189.2,1.11397e-18,
189.2333,1.10299e-18,
189.2667,1.09211e-18,
189.3,1.09580e-18,
189.3333,1.08457e-18,
189.3667,1.08124e-18,
189.4,1.06931e-18,
189.4333,1.04537e-18,
189.4667,1.04636e-18,
189.5,1.04254e-18,
189.5333,1.03484e-18,
189.5667,1.02505e-18,
189.6,1.02587e-18,
189.6333,1.01368e-18,
189.6667,1.00349e-18,
189.7,1.00043e-18,
189.7333,1.00179e-18,
189.7667,1.00175e-18,
189.8,9.94364e-19,
189.8333,9.95210e-19,
189.8667,9.92513e-19,
189.9,9.86859e-19,
189.9333,9.76720e-19,
189.9667,9.79926e-19,
190.0,9.77324e-19,
190.0333,9.76025e-19,
190.0667,9.68650e-19,
190.1,9.69140e-19,
190.1333,9.55266e-19,
190.1667,9.45494e-19,
190.2,9.34622e-19,
190.2333,9.39593e-19,
190.2667,9.25195e-19,
190.3,9.26501e-19,
190.3333,9.22851e-19,
190.3667,9.17872e-19,
190.4,9.09496e-19,
190.4333,9.03994e-19,
190.4667,8.95589e-19,
190.5,9.00468e-19,
190.5333,8.94339e-19,
190.5667,8.82978e-19,
190.6,8.91541e-19,
190.6333,8.91426e-19,
190.6667,8.67758e-19,
190.7,8.63493e-19,
190.7333,8.93546e-19,
190.7667,8.85761e-19,
190.8,8.93408e-19,
190.8333,9.11547e-19,
190.8667,9.11765e-19,
190.9,8.73849e-19,
190.9333,8.65078e-19,
190.9667,8.43167e-19,
191.0,8.31573e-19,
191.0333,8.29307e-19,
191.0667,8.35672e-19,
191.1,8.30999e-19,
191.1333,8.33215e-19,
191.1667,8.16313e-19,
191.2,8.00089e-19,
191.2333,7.88311e-19,
191.2667,7.80652e-19,
191.3,7.66036e-19,
191.3333,7.55810e-19,
191.3667,7.51975e-19,
191.4,7.40247e-19,
191.4333,7.34039e-19,
191.4667,7.30851e-19,
191.5,7.33655e-19,
191.5333,7.27591e-19,
191.5667,7.23018e-19,
191.6,7.08064e-19,
191.6333,6.98484e-19,
191.6667,6.86231e-19,
191.7,6.72838e-19,
191.7333,6.55117e-19,
191.7667,6.44706e-19,
191.8,6.25473e-19,
191.8333,6.20420e-19,
191.8667,6.20740e-19,
191.9,6.16672e-19,
191.9333,6.20496e-19,
191.9667,6.28302e-19,
192.0,6.24906e-19,
192.0333,6.16095e-19,
192.0667,6.12612e-19,
192.1,6.04609e-19,
192.1333,5.86138e-19,
192.1667,5.75875e-19,
192.2,5.72500e-19,
192.2333,5.70983e-19,
192.2667,5.66153e-19,
192.3,5.73073e-19,
192.3333,5.67784e-19,
192.3667,5.70035e-19,
192.4,5.56964e-19,
192.4333,5.43940e-19,
192.4667,5.35988e-19,
192.5,5.36797e-19,
192.5333,5.25401e-19,
192.5667,5.25070e-19,
192.6,5.23392e-19,
192.6333,5.22159e-19,
192.6667,5.18307e-19,
192.7,5.11637e-19,
192.7333,5.07143e-19,
192.7667,5.02341e-19,
192.8,4.91260e-19,
192.8333,4.72662e-19,
192.8667,4.63759e-19,
192.9,4.58910e-19,
192.9333,4.46339e-19,
192.9667,4.43625e-19,
193.0,4.49700e-19,
193.0333,4.47843e-19,
193.0667,4.37548e-19,
193.1,4.55926e-19,
193.1333,4.57183e-19,
193.1667,4.46303e-19,
193.2,4.40204e-19,
193.2333,4.45764e-19,
193.2667,4.31808e-19,
193.3,4.37046e-19,
193.3333,4.34850e-19,
193.3667,4.41485e-19,
193.4,4.41974e-19,
193.4333,4.51442e-19,
193.4667,4.52837e-19,
193.5,4.69792e-19,
193.5333,4.73472e-19,
193.5667,4.85078e-19,
193.6,4.76682e-19,
193.6333,4.62609e-19,
193.6667,4.53285e-19,
193.7,4.47984e-19,
193.7333,4.38344e-19,
193.7667,4.41769e-19,
193.8,4.51255e-19,
193.8333,4.52611e-19,
193.8667,4.46316e-19,
193.9,4.50858e-19,
193.9333,4.47854e-19,
193.9667,4.44388e-19,
194.0,4.34718e-19,
194.0333,4.29381e-19,
194.0667,4.19347e-19,
194.1,4.15598e-19,
194.1333,3.97017e-19,
194.1667,3.99711e-19,
194.2,4.03389e-19,
194.2333,3.92210e-19,
194.2667,3.90690e-19,
194.3,3.88940e-19,
194.3333,3.89332e-19,
194.3667,3.89299e-19,
194.4,3.95977e-19,
194.4333,3.96997e-19,
194.4667,4.07276e-19,
194.5,4.05050e-19,
194.5333,4.10130e-19,
194.5667,4.07443e-19,
194.6,4.05599e-19,
194.6333,4.07340e-19,
194.6667,4.15669e-19,
194.7,4.16677e-19,
194.7333,4.27220e-19,
194.7667,4.32057e-19,
194.8,4.38114e-19,
194.8333,4.29731e-19,
194.8667,4.23077e-19,
194.9,4.26881e-19,
194.9333,4.28901e-19,
194.9667,4.26612e-19,
195.0,4.36061e-19,
195.0333,4.46983e-19,
195.0667,4.42065e-19,
195.1,4.34981e-19,
195.1333,4.35525e-19,
195.1667,4.24625e-19,
195.2,4.14058e-19,
195.2333,4.09566e-19,
195.2667,4.11769e-19,
195.3,4.01667e-19,
195.3333,3.98752e-19,
195.3667,3.95422e-19,
195.4,3.89904e-19,
195.4333,3.91747e-19,
195.4667,3.81514e-19,
195.5,3.78350e-19,
195.5333,3.80842e-19,
195.5667,3.72602e-19,
195.6,3.56924e-19,
195.6333,3.66012e-19,
195.6667,3.59818e-19,
195.7,3.50525e-19,
195.7333,3.55026e-19,
195.7667,3.52688e-19,
195.8,3.42488e-19,
195.8333,3.41954e-19,
195.8667,3.45117e-19,
195.9,3.43638e-19,
195.9333,3.41631e-19,
195.9667,3.38349e-19,
196.0,3.37914e-19,
196.0333,3.27465e-19,
196.0667,3.20347e-19,
196.1,3.09543e-19,
196.1333,3.00363e-19,
196.1667,2.97867e-19,
196.2,2.93805e-19,
196.2333,2.82086e-19,
196.2667,2.80971e-19,
196.3,2.74469e-19,
196.3333,2.65570e-19,
196.3667,2.57909e-19,
196.4,2.54697e-19,
196.4333,2.60563e-19,
196.4667,2.60517e-19,
196.5,2.53245e-19,
196.5333,2.54314e-19,
196.5667,2.55303e-19,
196.6,2.42984e-19,
196.6333,2.39943e-19,
196.6667,2.38085e-19,
196.7,2.35960e-19,
196.7333,2.33816e-19,
196.7667,2.37796e-19,
196.8,2.46715e-19,
196.8333,2.47673e-19,
196.8667,2.40835e-19,
196.9,2.40228e-19,
196.9333,2.42024e-19,
196.9667,2.38329e-19,
197.0,2.40259e-19,
197.0333,2.42321e-19,
197.0667,2.44060e-19,
197.1,2.38422e-19,
197.1333,2.34585e-19,
197.1667,2.36917e-19,
197.2,2.41324e-19,
197.2333,2.40993e-19,
197.2667,2.39620e-19,
197.3,2.35590e-19,
197.3333,2.28843e-19,
197.3667,2.31038e-19,
197.4,2.32162e-19,
197.4333,2.39376e-19,
197.4667,2.42775e-19,
197.5,2.46417e-19,
197.5333,2.42461e-19,
197.5667,2.40317e-19,
197.6,2.36897e-19,
197.6333,2.40858e-19,
197.6667,2.46012e-19,
197.7,2.40900e-19,
197.7333,2.43838e-19,
197.7667,2.41328e-19,
197.8,2.41867e-19,
