λ,σ
190,3.601e-17
195,5.013e-17
200,5.386e-17
205,4.499e-17
210,2.521e-17
215,1.17e-17
220,5.54e-18
225,3.73e-18
230,3.43e-18
235,3.62e-18
240,3.87e-18
245,3.9e-18
250,3.63e-18
255,3.1e-18
260,2.51e-18
265,1.97e-18
270,1.54e-18
275,1.16e-18
280,8.8e-19
285,6.3e-19
290,4.4e-19
295,3.0e-19
300,2.0e-19
305,1.5e-19
310,1.1e-19
315,1.1e-19
320,1.0e-19
325,1.2e-19
330,1.3e-19
335,1.4e-19
340,1.6e-19
345,1.5e-19
350,1.6e-19
355,1.6e-19
360,1.8e-19
365,1.9e-19
370,1.7e-19
375,1.8e-19
380,1.7e-19
385,1.7e-19
390,1.6e-19
395,1.5e-19
400,1.4e-19
405,1.4e-19
410,1.3e-19
415,1.2e-19
420,1.1e-19
425,1.0e-19
430,9.0e-20
435,8.03e-20
440,7.19e-20
445,6.44e-20
450,5.77e-20
455,5.17e-20
460,4.63e-20
465,4.15e-20
470,3.71e-20
475,3.33e-20
480,2.98e-20
485,2.67e-20
490,2.39e-20
495,2.14e-20
500,1.917e-20
505,1.72e-20
510,1.54e-20
515,1.38e-20
520,1.23e-20
525,1.1e-20
530,9.9e-21
540,7.9e-21
550,6.4e-21
560,5.1e-21
570,4.1e-21
580,3.3e-21
