download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Iodoalkanes(C,H,F,Cl,Br,I)/CH3CI2CH3_Chang(2016)_295K_308.4nm.txt",NaN,NaN,Chang(2016),Absorption measurements in a molecular beam (CH,308.4,"2,2-diiodopropane", https://doi.org/10.1016/j.cplett.2016.04.082,CH3CI2CH3,295.0,"data/cross-sections/Halogeno-alkanes+radicals/Iodoalkanes(C,H,F,Cl,Br,I)/CH3CI2CH3/CH3CI2CH3_Chang(2016)_295K_308.csv"
