λ,σ,uncertainty
300,2.11e-23,2.2e-24
305,8.84e-24,1.62e-24
310,3.34e-24,3.5e-25
315,1.18e-24,2.3e-25
320,4.25e-25,1.25e-25
325,1.76e-25,9.0e-26
