λ,σ
304.36,2.13e-19
304.49,2.09e-19
304.62,2.03e-19
304.89,1.89e-19
,
308.8,1.26e-19
308.99,1.21e-19
309.47,1.05e-19
309.54,1.07e-19
,
310.02,9.43e-20
310.2,9.68e-20
310.45,8.91e-20
310.67,9.17e-20
310.72,8.66e-20
310.95,8.91e-20
311.03,8.57e-20
311.3,8.83e-20
311.97,7.35e-20
312.04,7.55e-20
312.12,7.01e-20
312.17,7.22e-20
312.45,6.72e-20
312.54,6.91e-20
312.65,6.51e-20
312.74,6.71e-20
,
317.77,3.65e-20
317.84,3.8e-20
318.18,3.08e-20
318.23,3.23e-20
318.5,2.86e-20
318.62,3.0e-20
,
325.63,1.17e-20
325.83,1.26e-20
,
331.87,4.54e-21
331.92,4.7e-21
332.12,3.63e-21
332.22,3.91e-21
332.43,3.17e-21
332.5,3.51e-21
334.5,3.27e-21
334.57,3.53e-21
,
337.85,2.97e-21
337.65,3.23e-21
337.74,2.53e-21
337.8,2.73e-21
338.24,1.23e-21
338.46,1.56e-21
338.56,1.39e-21
338.86,1.06e-21
340.84,1.03e-21
