λ,σ,uncertainty
195.01,,3.809e-19
195.02,,3.805e-19
195.03,,3.804e-19
195.04,,3.803e-19
195.05,,3.799e-19
195.06,,3.798e-19
195.07,,3.794e-19
195.08,,3.791e-19
195.09,,3.788e-19
195.1,,3.786e-19
195.11,,3.785e-19
195.12,,3.787e-19
195.13,,3.783e-19
195.14,,3.78e-19
195.15,,3.777e-19
195.16,,3.776e-19
195.17,,3.773e-19
195.18,,3.773e-19
195.19,,3.771e-19
195.2,,3.771e-19
195.21,,3.768e-19
195.22,,3.763e-19
195.23,,3.763e-19
195.24,,3.759e-19
195.25,,3.754e-19
195.26,,3.751e-19
195.27,,3.748e-19
195.28,,3.746e-19
195.29,,3.741e-19
195.3,,3.74e-19
195.31,,3.743e-19
195.32,,3.741e-19
195.33,,3.74e-19
195.34,,3.736e-19
195.35,,3.736e-19
195.36,,3.731e-19
195.37,,3.725e-19
195.38,,3.722e-19
195.39,,3.72e-19
195.4,,3.72e-19
195.41,,3.721e-19
195.42,,3.72e-19
195.43,,3.719e-19
195.44,,3.714e-19
195.45,,3.711e-19
195.46,,3.708e-19
195.47,,3.703e-19
195.48,,3.703e-19
195.49,,3.704e-19
195.5,,3.701e-19
195.51,,3.698e-19
195.52,,3.696e-19
195.53,,3.696e-19
195.54,,3.693e-19
195.55,,3.69e-19
195.56,,3.691e-19
195.57,,3.687e-19
195.58,,3.685e-19
195.59,,3.682e-19
195.6,,3.68e-19
195.61,,3.679e-19
195.62,,3.677e-19
195.63,,3.677e-19
195.64,,3.676e-19
195.65,,3.673e-19
195.66,,3.672e-19
195.67,,3.67e-19
195.68,,3.668e-19
195.69,,3.666e-19
195.7,,3.663e-19
195.71,,3.661e-19
195.72,,3.656e-19
195.73,,3.656e-19
195.74,,3.655e-19
195.75,,3.654e-19
195.76,,3.653e-19
195.77,,3.651e-19
195.78,,3.649e-19
195.79,,3.648e-19
195.8,,3.645e-19
195.81,,3.641e-19
195.82,,3.639e-19
195.83,,3.637e-19
195.84,,3.634e-19
195.85,,3.635e-19
195.86,,3.633e-19
195.87,,3.631e-19
195.88,,3.627e-19
195.89,,3.624e-19
195.9,,3.623e-19
195.91,,3.624e-19
195.92,,3.623e-19
195.93,,3.624e-19
195.94,,3.623e-19
195.95,,3.621e-19
195.96,,3.618e-19
195.97,,3.615e-19
195.98,,3.613e-19
195.99,,3.612e-19
196.0,,3.61e-19
196.01,,3.606e-19
196.02,,3.605e-19
196.03,,3.602e-19
196.04,,3.599e-19
196.05,,3.596e-19
196.06,,3.592e-19
196.07,,3.591e-19
196.08,,3.59e-19
196.09,,3.587e-19
196.1,,3.585e-19
196.11,,3.581e-19
196.12,,3.579e-19
196.13,,3.577e-19
196.14,,3.573e-19
196.15,,3.574e-19
196.16,,3.573e-19
196.17,,3.572e-19
196.18,,3.569e-19
196.19,,3.566e-19
196.2,,3.564e-19
196.21,,3.565e-19
196.22,,3.564e-19
196.23,,3.564e-19
196.24,,3.562e-19
196.25,,3.56e-19
196.26,,3.558e-19
196.27,,3.555e-19
196.28,,3.553e-19
196.29,,3.553e-19
196.3,,3.549e-19
