λ,σ
201,5.81e-18
202,5.74e-18
203,5.52e-18
204,5.22e-18
205,4.88e-18
206,4.54e-18
207,4.22e-18
208,3.95e-18
209,3.71e-18
210,3.51e-18
211,3.34e-18
212,3.2e-18
213,3.08e-18
214,2.97e-18
215,2.88e-18
216,2.8e-18
217,2.73e-18
218,2.66e-18
219,2.6e-18
220,2.54e-18
221,2.49e-18
222,2.44e-18
223,2.38e-18
224,2.33e-18
225,2.29e-18
226,2.24e-18
227,2.19e-18
228,2.13e-18
229,2.08e-18
230,2.02e-18
231,1.97e-18
232,1.91e-18
233,1.84e-18
234,1.78e-18
235,1.71e-18
236,1.64e-18
237,1.57e-18
238,1.5e-18
239,1.43e-18
240,1.35e-18
241,1.28e-18
242,1.21e-18
243,1.14e-18
244,1.08e-18
245,1.02e-18
246,9.55e-19
247,8.97e-19
248,8.43e-19
249,7.93e-19
250,7.45e-19
251,7.02e-19
252,6.61e-19
253,6.24e-19
254,5.89e-19
255,5.57e-19
256,5.28e-19
257,5.01e-19
258,4.77e-19
259,4.54e-19
260,4.34e-19
261,4.16e-19
262,3.99e-19
263,3.84e-19
264,3.7e-19
265,3.58e-19
266,3.47e-19
267,3.37e-19
268,3.28e-19
269,3.2e-19
270,3.13e-19
271,3.06e-19
272,3.0e-19
273,2.94e-19
274,2.89e-19
275,2.84e-19
276,2.79e-19
277,2.75e-19
278,2.7e-19
279,2.66e-19
280,2.62e-19
281,2.58e-19
282,2.54e-19
283,2.5e-19
284,2.46e-19
285,2.42e-19
286,2.38e-19
287,2.34e-19
288,2.3e-19
289,2.26e-19
290,2.22e-19
291,2.18e-19
292,2.13e-19
293,2.09e-19
294,2.05e-19
295,2.01e-19
296,1.96e-19
297,1.92e-19
298,1.87e-19
299,1.83e-19
300,1.78e-19
301,1.74e-19
302,1.69e-19
303,1.65e-19
304,1.61e-19
305,1.56e-19
306,1.52e-19
307,1.48e-19
308,1.44e-19
309,1.41e-19
310,1.37e-19
311,1.33e-19
312,1.3e-19
313,1.26e-19
314,1.23e-19
315,1.2e-19
316,1.17e-19
317,1.14e-19
318,1.11e-19
319,1.09e-19
320,1.06e-19
321,1.04e-19
322,1.01e-19
323,9.91e-20
324,9.69e-20
325,9.49e-20
326,9.29e-20
327,9.11e-20
328,8.94e-20
329,8.78e-20
330,8.62e-20
331,8.48e-20
332,8.33e-20
333,8.19e-20
334,8.06e-20
335,7.94e-20
336,7.82e-20
337,7.71e-20
338,7.6e-20
339,7.49e-20
340,7.38e-20
341,7.27e-20
342,7.17e-20
343,7.08e-20
344,6.98e-20
345,6.89e-20
346,6.8e-20
347,6.71e-20
348,6.61e-20
349,6.52e-20
350,6.43e-20
351,6.33e-20
352,6.23e-20
353,6.14e-20
354,6.04e-20
355,5.95e-20
356,5.85e-20
357,5.76e-20
358,5.67e-20
359,5.57e-20
360,5.48e-20
361,5.37e-20
362,5.27e-20
363,5.16e-20
364,5.06e-20
365,4.96e-20
366,4.86e-20
367,4.76e-20
368,4.66e-20
369,4.56e-20
370,4.46e-20
371,4.36e-20
372,4.25e-20
373,4.15e-20
374,4.05e-20
375,3.96e-20
376,3.86e-20
377,3.76e-20
378,3.67e-20
379,3.57e-20
380,3.48e-20
381,3.38e-20
382,3.29e-20
383,3.21e-20
384,3.13e-20
385,3.05e-20
386,2.97e-20
387,2.89e-20
388,2.81e-20
389,2.73e-20
390,2.66e-20
391,2.58e-20
392,2.51e-20
393,2.44e-20
394,2.38e-20
395,2.32e-20
396,2.27e-20
397,2.22e-20
398,2.17e-20
399,2.12e-20
400,2.07e-20
401,2.02e-20
402,1.97e-20
403,1.92e-20
404,1.88e-20
405,1.83e-20
406,1.8e-20
407,1.76e-20
408,1.73e-20
409,1.7e-20
410,1.67e-20
411,1.64e-20
412,1.61e-20
413,1.59e-20
414,1.56e-20
415,1.54e-20
416,1.51e-20
417,1.49e-20
418,1.46e-20
419,1.44e-20
420,1.41e-20
421,1.39e-20
422,1.37e-20
423,1.36e-20
424,1.34e-20
425,1.33e-20
426,1.31e-20
427,1.3e-20
428,1.28e-20
429,1.27e-20
430,1.25e-20
431,1.24e-20
432,1.22e-20
433,1.21e-20
434,1.19e-20
435,1.17e-20
436,1.15e-20
437,1.14e-20
438,1.12e-20
439,1.1e-20
440,1.09e-20
441,1.08e-20
442,1.06e-20
443,1.05e-20
444,1.03e-20
445,1.02e-20
446,1.0e-20
447,9.77e-21
448,9.56e-21
449,9.34e-21
450,9.12e-21
451,8.91e-21
452,8.7e-21
453,8.49e-21
454,8.28e-21
455,8.06e-21
456,7.86e-21
457,7.66e-21
458,7.47e-21
459,7.29e-21
460,7.1e-21
461,6.9e-21
462,6.7e-21
463,6.51e-21
464,6.33e-21
465,6.17e-21
466,6.0e-21
467,5.82e-21
468,5.62e-21
469,5.4e-21
470,5.15e-21
471,4.89e-21
472,4.64e-21
473,4.42e-21
474,4.22e-21
475,4.04e-21
476,3.87e-21
477,3.71e-21
478,3.54e-21
479,3.36e-21
480,3.17e-21
481,2.97e-21
482,2.76e-21
483,2.55e-21
484,2.35e-21
485,2.17e-21
486,2.02e-21
487,1.89e-21
488,1.78e-21
489,1.68e-21
490,1.6e-21
491,1.51e-21
492,1.43e-21
493,1.34e-21
494,1.25e-21
495,1.13e-21
496,1.0e-21
497,8.7e-22
498,7.4e-22
499,6.4e-22
500,5.6e-22
