λ,σ
117.13,1.29e-16
117.4,1.27e-16
117.69,1.26e-16
117.98,1.25e-16
118.31,1.24e-16
118.63,1.23e-16
118.95,1.22e-16
119.28,1.21e-16
119.59,1.2e-16
119.86,1.18e-16
120.14,1.17e-16
120.35,1.15e-16
120.64,1.14e-16
120.99,1.13e-16
121.39,1.13e-16
121.76,1.12e-16
122.08,1.11e-16
122.42,1.09e-16
122.76,1.08e-16
123.15,1.08e-16
123.53,1.07e-16
123.95,1.07e-16
124.35,1.06e-16
124.69,1.05e-16
125.21,1.03e-16
125.6,1.02e-16
125.96,1.01e-16
126.32,1.0e-16
126.72,9.92e-17
127.14,9.83e-17
127.57,9.77e-17
127.97,9.68e-17
128.39,9.58e-17
128.92,9.44e-17
129.37,9.4e-17
129.83,9.39e-17
130.31,9.37e-17
130.78,9.34e-17
131.25,9.31e-17
131.74,9.28e-17
132.26,9.27e-17
132.74,9.27e-17
133.24,9.28e-17
133.71,9.27e-17
134.2,9.22e-17
134.67,9.17e-17
135.15,9.09e-17
135.54,8.98e-17
135.94,8.86e-17
136.31,8.73e-17
136.8,8.66e-17
137.25,8.56e-17
137.65,8.44e-17
138.08,8.32e-17
138.56,8.23e-17
139.07,8.19e-17
139.6,8.15e-17
140.11,8.09e-17
140.65,8.06e-17
141.19,8.0e-17
141.62,7.88e-17
141.98,7.73e-17
142.37,7.58e-17
142.78,7.45e-17
143.29,7.36e-17
143.76,7.26e-17
144.13,7.1e-17
144.48,6.94e-17
144.88,6.72e-17
145.46,6.45e-17
145.81,6.29e-17
146.25,6.15e-17
146.79,5.85e-17
147.29,5.81e-17
147.35,5.75e-17
147.58,5.62e-17
147.76,5.29e-17
148.16,4.95e-17
148.55,4.67e-17
148.97,4.45e-17
149.53,4.18e-17
149.91,3.89e-17
150.15,3.72e-17
150.45,3.54e-17
150.75,3.37e-17
150.94,3.27e-17
151.4,3.14e-17
151.87,3.01e-17
152.28,2.9e-17
152.53,2.74e-17
152.92,2.48e-17
153.59,2.19e-17
154.22,1.96e-17
154.93,1.79e-17
155.5,1.59e-17
155.97,1.41e-17
156.37,1.26e-17
156.93,1.17e-17
157.52,1.07e-17
158.11,9.63e-18
158.73,8.74e-18
159.31,7.68e-18
159.94,6.95e-18
160.61,6.06e-18
161.2,5.0e-18
161.91,4.35e-18
162.57,3.54e-18
163.26,2.81e-18
164.0,2.25e-18
164.67,1.52e-18
