λ,σ
191,4.8e-17
192,5.34e-17
193,5.8e-17
194,6.15e-17
195,6.36e-17
196,6.48e-17
197,6.45e-17
198,6.31e-17
199,6.12e-17
200,5.86e-17
201,5.58e-17
202,5.25e-17
203,4.9e-17
204,4.54e-17
205,4.2e-17
206,3.84e-17
207,3.51e-17
208,3.21e-17
209,2.92e-17
210,2.69e-17
211,2.37e-17
212,2.18e-17
213,1.96e-17
214,1.76e-17
215,1.67e-17
216,1.4e-17
217,1.26e-17
218,1.11e-17
219,1.0e-17
220,8.96e-18
221,7.91e-18
222,7.07e-18
223,6.27e-18
224,5.52e-18
225,4.89e-18
226,4.36e-18
227,3.85e-18
228,3.39e-18
229,3.04e-18
230,2.66e-18
231,2.37e-18
232,2.12e-18
233,1.86e-18
234,1.64e-18
235,1.45e-18
236,1.28e-18
237,1.14e-18
238,1.01e-18
239,9.0e-19
240,8.26e-19
241,7.42e-19
242,6.72e-19
243,6.13e-19
244,5.51e-19
245,5.0e-19
246,4.52e-19
247,4.16e-19
248,3.77e-19
249,3.48e-19
250,3.17e-19
251,2.94e-19
252,2.74e-19
253,2.66e-19
254,2.37e-19
255,2.24e-19
256,2.13e-19
257,2.0e-19
258,1.9e-19
259,1.82e-19
260,1.75e-19
261,1.7e-19
262,1.65e-19
263,1.59e-19
264,1.53e-19
265,1.49e-19
266,1.44e-19
267,1.4e-19
268,1.36e-19
269,1.33e-19
270,1.29e-19
271,1.26e-19
272,1.23e-19
273,1.2e-19
274,1.18e-19
275,1.16e-19
276,1.13e-19
277,1.11e-19
278,1.07e-19
279,1.07e-19
280,1.06e-19
281,1.04e-19
282,1.02e-19
283,1.01e-19
284,9.99e-20
285,9.91e-20
286,9.84e-20
287,9.73e-20
288,9.71e-20
289,9.67e-20
290,9.64e-20
291,9.6e-20
292,9.63e-20
293,9.61e-20
294,9.69e-20
295,9.67e-20
296,9.71e-20
297,9.83e-20
298,9.69e-20
299,9.92e-20
300,1.0e-19
301,1.01e-19
302,1.03e-19
303,1.03e-19
304,1.05e-19
305,1.07e-19
306,1.08e-19
307,1.1e-19
308,1.11e-19
309,1.13e-19
310,1.15e-19
311,1.17e-19
312,1.19e-19
313,1.2e-19
314,1.22e-19
315,1.24e-19
316,1.25e-19
317,1.28e-19
318,1.3e-19
319,1.32e-19
320,1.34e-19
321,1.35e-19
322,1.36e-19
323,1.39e-19
324,1.4e-19
325,1.42e-19
326,1.43e-19
327,1.46e-19
328,1.46e-19
329,1.46e-19
330,1.47e-19
331,1.48e-19
332,1.49e-19
333,1.49e-19
334,1.51e-19
335,1.52e-19
336,1.53e-19
337,1.54e-19
338,1.53e-19
339,1.53e-19
340,1.52e-19
341,1.53e-19
342,1.53e-19
343,1.53e-19
344,1.51e-19
345,1.49e-19
346,1.51e-19
347,1.49e-19
348,1.49e-19
349,1.48e-19
350,1.45e-19
