λ,σ
399.99,4.6e-20
400.35,4.57e-20
400.68,4.53e-20
401.1,4.49e-20
401.46,4.45e-20
401.82,4.41e-20
402.13,4.38e-20
402.44,4.34e-20
402.8,4.31e-20
403.03,4.28e-20
403.39,4.24e-20
403.73,4.19e-20
404.09,4.16e-20
404.4,4.12e-20
405.05,4.04e-20
405.41,4.0e-20
405.8,3.97e-20
406.16,3.93e-20
406.26,3.92e-20
406.62,3.89e-20
407.11,3.83e-20
407.58,3.79e-20
408.09,3.73e-20
408.43,3.7e-20
408.76,3.66e-20
409.12,3.63e-20
409.59,3.58e-20
409.98,3.54e-20
410.36,3.49e-20
410.7,3.46e-20
411.6,3.36e-20
411.99,3.33e-20
412.4,3.28e-20
412.84,3.24e-20
413.36,3.19e-20
413.72,3.16e-20
414.1,3.12e-20
414.41,3.08e-20
414.8,3.05e-20
415.37,2.99e-20
415.99,2.93e-20
416.68,2.86e-20
417.3,2.8e-20
417.84,2.75e-20
418.41,2.69e-20
418.9,2.64e-20
419.42,2.6e-20
419.8,2.55e-20
420.24,2.51e-20
420.78,2.45e-20
421.3,2.4e-20
421.69,2.36e-20
422.05,2.33e-20
422.41,2.3e-20
422.79,2.26e-20
423.18,2.23e-20
423.59,2.2e-20
424.03,2.17e-20
424.49,2.13e-20
424.98,2.1e-20
425.62,2.07e-20
426.14,2.04e-20
427.01,2.0e-20
427.93,1.98e-20
428.62,1.96e-20
429.38,1.95e-20
430.3,1.94e-20
431.3,1.94e-20
432.29,1.94e-20
433.49,1.95e-20
434.38,1.96e-20
435.63,1.97e-20
436.75,1.98e-20
437.72,1.99e-20
439.07,1.98e-20
440.12,1.97e-20
441.04,1.95e-20
442.16,1.92e-20
443.29,1.89e-20
444.28,1.86e-20
445.05,1.83e-20
445.64,1.81e-20
446.15,1.79e-20
446.92,1.76e-20
447.51,1.72e-20
448.23,1.69e-20
448.92,1.66e-20
449.69,1.63e-20
450.48,1.6e-20
451.02,1.58e-20
451.94,1.56e-20
452.99,1.56e-20
453.93,1.57e-20
455.08,1.58e-20
456.25,1.61e-20
457.39,1.65e-20
458.28,1.68e-20
459.04,1.72e-20
459.82,1.76e-20
460.53,1.8e-20
461.24,1.85e-20
461.7,1.88e-20
462.33,1.92e-20
463.01,1.96e-20
463.57,2.0e-20
464.18,2.03e-20
464.58,2.06e-20
465.11,2.09e-20
465.75,2.13e-20
466.48,2.17e-20
467.29,2.2e-20
468.03,2.24e-20
468.64,2.26e-20
469.17,2.28e-20
469.73,2.29e-20
470.39,2.32e-20
470.93,2.33e-20
471.49,2.34e-20
472.1,2.35e-20
472.71,2.35e-20
473.32,2.35e-20
473.93,2.36e-20
474.57,2.36e-20
475.16,2.35e-20
475.74,2.35e-20
476.33,2.34e-20
476.92,2.33e-20
477.48,2.33e-20
478.04,2.32e-20
478.63,2.3e-20
479.22,2.29e-20
479.75,2.28e-20
480.14,2.27e-20
480.7,2.25e-20
481.24,2.23e-20
481.98,2.21e-20
482.52,2.2e-20
483.39,2.17e-20
484.26,2.13e-20
484.95,2.11e-20
485.72,2.06e-20
486.87,2.02e-20
487.74,1.98e-20
488.33,1.95e-20
488.85,1.93e-20
489.33,1.91e-20
489.72,1.9e-20
489.95,1.87e-20
490.46,1.85e-20
490.95,1.82e-20
491.44,1.8e-20
491.67,1.79e-20
492.18,1.77e-20
492.64,1.74e-20
493.15,1.72e-20
493.67,1.7e-20
494.15,1.67e-20
494.74,1.64e-20
495.41,1.61e-20
496.05,1.58e-20
496.69,1.55e-20
497.23,1.52e-20
497.74,1.5e-20
498.2,1.47e-20
498.72,1.45e-20
