λ,σ
206,5.3e-22
210,4.9e-22
214,4.8e-22
218,5.2e-22
222,6.5e-22
226,9.6e-22
230,1.51e-21
234,2.41e-21
238,3.75e-21
242,5.64e-21
246,8.18e-21
250,1.128e-20
254,1.524e-20
258,1.994e-20
262,2.44e-20
266,3.05e-20
270,3.42e-20
274,4.03e-20
278,4.19e-20
280,4.5e-20
281,4.69e-20
282,4.72e-20
283,4.75e-20
284,4.61e-20
285,4.49e-20
286,4.44e-20
287,4.59e-20
288,4.72e-20
289,4.77e-20
290,4.89e-20
291,4.78e-20
292,4.68e-20
293,4.53e-20
294,4.33e-20
295,4.27e-20
296,4.24e-20
297,4.38e-20
298,4.41e-20
299,4.26e-20
300,4.16e-20
301,3.99e-20
302,3.86e-20
303,3.72e-20
304,3.48e-20
305,3.42e-20
306,3.42e-20
307,3.36e-20
308,3.33e-20
309,3.14e-20
310,2.93e-20
311,2.76e-20
312,2.53e-20
313,2.47e-20
314,2.44e-20
315,2.2e-20
316,2.04e-20
317,2.07e-20
318,1.979e-20
319,1.874e-20
320,1.723e-20
321,1.484e-20
322,1.402e-20
323,1.244e-20
324,1.091e-20
325,1.136e-20
326,1.074e-20
327,8.58e-21
328,7.47e-21
329,7.07e-21
330,6.88e-21
331,5.88e-21
332,5.3e-21
333,3.98e-21
334,3.63e-21
335,3.5e-21
336,2.38e-21
337,2.22e-21
338,2.05e-21
339,2.19e-21
340,1.5e-21
341,7.4e-22
342,4.2e-22
343,3.1e-22
344,2.6e-22
345,2.1e-22
346,1.9e-22
347,1.5e-22
348,1.6e-22
349,1.0e-22
350,8.0e-23
351,7.0e-23
352,6.0e-23
353,5.0e-23
354,5.0e-23
355,4.0e-23
356,5.0e-23
357,3.0e-23
358,4.0e-23
359,2.0e-23
360,3.0e-23
361,2.0e-23
362,1.0e-23
363,0.0
364,0.0
365,0.0
