λ,σ
210,2.44e-19
220,9.66e-20
230,2.85e-19
240,1.0e-18
250,1.83e-18
260,1.86e-18
270,1.45e-18
280,1.21e-18
290,9.99e-19
300,6.93e-19
310,3.94e-19
320,1.92e-19
330,8.52e-20
340,3.73e-20
350,1.71e-20
360,8.71e-21
370,5.43e-21
380,4.72e-21
390,5.97e-21
400,8.53e-21
410,1.14e-20
420,1.31e-20
430,1.3e-20
440,1.14e-20
450,8.91e-21
460,6.42e-21
470,4.52e-21
480,3.29e-21
490,2.62e-21
500,2.38e-21
510,2.1e-21
520,2.14e-21
530,2.37e-21
540,2.56e-21
550,2.56e-21
560,2.22e-21
570,2.03e-21
580,1.76e-21
590,1.49e-21
600,1.22e-21
610,9.56e-22
620,6.88e-22
630,3.44e-22
640,1.53e-22
