download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkenes+radicals/Chlorofluoroalkenes/CH2=CFCl_Locht(2014)_298K_123.98-206.64nm.txt,NaN,206.64,Locht(2014),Absorption measurements using synchrotron radiation; wavelength resolution 0.02 nm,123.98,"1,1-fluorochloroethene", https://doi.org/10.1080/00268976.2013.842659,CH2=CFCl,298.0,data/cross-sections/Halogeno-alkenes+radicals/Chlorofluoroalkenes/CH2=CFCl/CH2=CFCl_Locht(2014)_298K_123.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkenes+radicals/Chlorofluoroalkenes/CH2=CFCl_Locht(2014)_298K_82.66-247.97nm.txt,NaN,247.97,Locht(2014),Absorption measurements using synchrotron radiation; wavelength resolution 0.1 nm,82.66,"1,1-fluorochloroethene", https://doi.org/10.1080/00268976.2013.842659,CH2=CFCl,298.0,data/cross-sections/Halogeno-alkenes+radicals/Chlorofluoroalkenes/CH2=CFCl/CH2=CFCl_Locht(2014)_298K_82.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkenes+radicals/Chlorofluoroalkenes/CH2=CFCl_Tornow(1990)_298K_99.38-189.81nm.txt,NaN,189.81,Tornow(1990),Absorption measurements using synchrotron radiation; wavelength resolution 0.05 nm,99.38,"1,1-fluorochloroethene", https://doi.org/10.1016/0301-0104(90)90010-7,CH2=CFCl,298.0,data/cross-sections/Halogeno-alkenes+radicals/Chlorofluoroalkenes/CH2=CFCl/CH2=CFCl_Tornow(1990)_298K_99.csv
