λ,σ
121.95,6.53e-20
122.47,9.24e-20
123.26,1.123e-19
123.87,1.3e-19
124.21,1.581e-19
124.87,2.19e-19
125.25,2.17e-19
125.97,3.05e-19
126.21,3.19e-19
126.91,4.27e-19
127.23,4.86e-19
127.98,6.22e-19
128.32,5.52e-19
129.09,8.92e-19
130.23,1.12e-18
131.3,1.175e-18
131.55,8.66e-19
132.43,1.08e-18
132.69,8.77e-19
132.89,7.44e-19
133.47,1.027e-18
133.91,8.11e-19
134.76,1.223e-18
135.93,9.51e-19
136.45,5.21e-19
136.91,6.64e-19
137.97,6.85e-19
138.52,5.08e-19
139.05,4.93e-19
139.36,5.25e-19
140.28,5.47e-19
141.17,5.62e-19
141.58,5.14e-19
141.77,5.25e-19
142.38,5.73e-19
143.23,5.67e-19
143.52,5.96e-19
144.3,5.65e-19
144.61,6.1e-19
145.07,5.22e-19
145.73,6.15e-19
146.78,6.2e-19
147.2,5.36e-19
147.47,5.0e-19
147.66,5.17e-19
148.1,5.64e-19
148.45,4.95e-19
148.71,4.84e-19
149.22,5.23e-19
149.47,5.19e-19
150.43,5.24e-19
151.12,3.88e-19
151.62,4.53e-19
151.88,4.49e-19
152.28,3.57e-19
152.5,3.77e-19
152.76,3.86e-19
152.88,3.97e-19
153.11,3.87e-19
153.57,3.16e-19
154.18,3.63e-19
154.65,3.22e-19
154.99,2.64e-19
155.38,3.25e-19
155.82,2.87e-19
156.09,2.42e-19
156.3,2.32e-19
156.53,2.36e-19
156.76,2.35e-19
157.06,2.75e-19
157.24,2.48e-19
157.65,1.902e-19
158.13,1.969e-19
158.45,2.24e-19
158.96,1.66e-19
159.19,1.341e-19
159.68,1.841e-19
160.08,1.596e-19
160.56,1.378e-19
161.03,1.303e-19
162.19,1.02e-19
162.6,9.48e-20
162.95,9.82e-20
163.86,6.79e-20
164.33,6.69e-20
164.65,6.6e-20
165.19,5.05e-20
165.99,5.0e-20
166.91,3.55e-20
167.8,3.68e-20
168.78,2.6e-20
169.25,2.6e-20
