λ,σ
107.74,5.03e-17
108.03,4.87e-17
108.18,5.4e-17
108.46,5.19e-17
108.69,5.61e-17
108.94,5.13e-17
109.06,4.8e-17
109.19,5.27e-17
109.22,5.57e-17
109.31,4.97e-17
109.49,5.01e-17
109.6,5.64e-17
109.72,5.08e-17
110.0,5.18e-17
110.06,4.95e-17
110.14,4.69e-17
110.29,4.95e-17
110.63,5.04e-17
110.85,5.47e-17
110.97,5.34e-17
111.05,6.37e-17
111.1,7.1e-17
111.21,5.71e-17
111.3,5.91e-17
111.42,5.49e-17
111.6,5.45e-17
111.66,5.82e-17
111.77,6.17e-17
111.91,6.22e-17
112.12,6.1e-17
112.27,5.44e-17
112.41,6.06e-17
112.5,6.72e-17
112.59,6.49e-17
112.74,8.47e-17
112.77,6.98e-17
112.98,6.48e-17
113.18,6.22e-17
113.49,5.91e-17
113.67,6.59e-17
113.85,7.3e-17
113.92,8.22e-17
114.0,9.25e-17
114.21,7.01e-17
114.38,6.31e-17
114.68,6.52e-17
114.72,6.75e-17
114.8,7.2e-17
114.97,7.26e-17
115.24,7.78e-17
115.38,8.71e-17
115.5,1.06e-16
115.62,9.65e-17
115.67,8.44e-17
115.73,7.24e-17
115.99,6.68e-17
116.25,6.14e-17
116.54,6.19e-17
116.74,6.86e-17
116.98,6.79e-17
117.22,7.37e-17
117.45,8.05e-17
117.61,7.96e-17
117.7,7.21e-17
117.9,6.56e-17
118.24,6.52e-17
118.59,6.41e-17
118.83,6.97e-17
119.06,7.53e-17
119.2,6.75e-17
119.43,6.26e-17
119.71,6.67e-17
119.97,6.28e-17
120.12,6.79e-17
120.22,7.68e-17
120.3,6.69e-17
120.48,7.37e-17
120.69,8.38e-17
120.76,7.55e-17
120.8,6.91e-17
120.85,6.6e-17
121.02,6.34e-17
121.12,6.03e-17
121.24,5.91e-17
121.38,6.43e-17
121.42,6.09e-17
121.5,5.57e-17
121.69,5.62e-17
121.82,5.53e-17
122.12,5.5e-17
122.24,5.03e-17
122.26,4.98e-17
122.51,4.87e-17
122.71,4.63e-17
122.74,4.57e-17
123.03,4.47e-17
123.1,4.98e-17
123.19,5.63e-17
123.34,5.98e-17
123.44,5.88e-17
123.69,5.68e-17
123.76,5.79e-17
123.93,6.48e-17
123.95,6.35e-17
123.99,5.16e-17
124.03,4.86e-17
124.16,4.67e-17
124.45,4.51e-17
124.72,4.48e-17
124.87,4.5e-17
125.03,4.3e-17
125.17,4.23e-17
125.32,4.17e-17
125.53,4.07e-17
125.75,3.8e-17
125.94,4.02e-17
126.02,4.27e-17
126.09,4.05e-17
126.25,3.49e-17
126.46,3.49e-17
126.63,4.15e-17
126.67,3.81e-17
126.78,3.57e-17
126.86,3.57e-17
127.09,3.39e-17
127.21,3.28e-17
127.38,3.13e-17
127.47,3.53e-17
127.6,3.75e-17
127.71,3.42e-17
127.86,3.14e-17
127.96,3.04e-17
128.09,3.19e-17
128.22,3.16e-17
128.34,3.27e-17
128.51,3.05e-17
128.64,2.89e-17
128.78,3.17e-17
128.83,3.54e-17
128.87,3.83e-17
129.0,3.58e-17
129.09,3.26e-17
129.1,3.4e-17
129.2,2.97e-17
129.43,3.0e-17
129.67,3.13e-17
129.75,3.45e-17
129.87,3.63e-17
129.95,3.3e-17
130.11,3.08e-17
130.29,3.21e-17
130.37,3.66e-17
130.49,4.07e-17
130.57,3.7e-17
130.69,3.37e-17
130.93,3.29e-17
131.07,3.57e-17
131.2,4.45e-17
131.31,3.88e-17
131.56,3.94e-17
131.78,4.18e-17
131.99,3.95e-17
132.15,3.74e-17
132.23,3.95e-17
132.29,4.35e-17
132.34,4.81e-17
132.41,5.62e-17
132.49,4.79e-17
132.59,4.35e-17
132.69,3.97e-17
132.77,3.69e-17
132.91,3.95e-17
133.09,4.08e-17
133.28,3.82e-17
133.47,3.95e-17
133.68,3.91e-17
133.93,4.09e-17
134.06,4.43e-17
134.18,4.8e-17
134.33,4.41e-17
134.44,4.04e-17
134.52,3.65e-17
134.59,3.32e-17
134.74,3.06e-17
134.85,3.16e-17
135.04,3.3e-17
135.24,3.46e-17
135.37,3.77e-17
135.56,4.94e-17
135.64,5.51e-17
135.65,5.1e-17
135.71,4.62e-17
135.83,4.28e-17
136.0,4.61e-17
136.13,4.28e-17
136.25,3.9e-17
136.34,3.54e-17
136.43,3.24e-17
136.55,2.96e-17
136.64,2.74e-17
136.81,2.54e-17
136.93,2.31e-17
137.05,2.11e-17
137.19,1.93e-17
137.32,1.91e-17
137.4,1.99e-17
137.6,1.95e-17
137.83,2.03e-17
137.87,1.95e-17
138.02,1.8e-17
138.24,1.68e-17
138.45,1.57e-17
138.64,1.67e-17
138.79,1.5e-17
138.94,1.38e-17
139.2,1.36e-17
139.42,1.41e-17
139.6,1.31e-17
139.77,1.2e-17
139.96,1.26e-17
140.08,1.42e-17
140.11,1.58e-17
140.15,1.75e-17
140.19,1.85e-17
140.23,1.95e-17
140.28,1.81e-17
140.36,1.65e-17
140.44,1.49e-17
140.64,1.4e-17
140.74,1.34e-17
140.92,1.27e-17
141.18,1.32e-17
141.34,1.43e-17
141.44,1.54e-17
141.62,1.46e-17
141.72,1.51e-17
141.85,1.65e-17
141.94,1.74e-17
