λ,σ
140.88,1.77e-17
141.15,1.67e-17
141.19,1.57e-17
141.34,1.38e-17
141.81,1.52e-17
142.36,1.69e-17
142.78,1.37e-17
143.25,1.52e-17
143.47,1.66e-17
143.85,1.96e-17
144.24,2.31e-17
144.71,2.09e-17
145.05,2.51e-17
145.42,2.24e-17
145.68,1.75e-17
146.12,2.36e-17
146.57,3.02e-17
146.86,3.68e-17
147.34,2.77e-17
147.44,2.09e-17
147.61,1.75e-17
147.71,6.81e-18
147.75,6.34e-18
148.44,3.72e-18
148.84,7.31e-18
149.25,1.12e-17
149.32,7.28e-18
149.38,3.84e-18
149.4,3.66e-18
149.77,2.84e-18
150.38,2.17e-18
151.44,2.59e-18
152.04,3.44e-18
152.34,3.08e-18
153.2,2.41e-18
153.91,2.14e-18
154.62,3.79e-18
155.03,5.81e-18
155.58,7.35e-18
156.09,4.3e-18
156.63,5.66e-18
157.18,3.64e-18
158.05,5.02e-18
158.46,8.79e-18
158.95,1.27e-17
159.21,9.42e-18
159.24,6.56e-18
159.69,5.77e-18
161.1,5.14e-18
161.74,6.73e-18
162.25,9.24e-18
162.73,1.11e-17
163.43,8.72e-18
163.61,7.48e-18
163.97,6.43e-18
164.34,5.7e-18
164.65,5.46e-18
165.31,5.88e-18
165.9,6.6e-18
166.42,7.36e-18
167.27,8.5e-18
168.06,9.98e-18
168.5,1.09e-17
169.66,1.18e-17
170.66,1.43e-17
171.23,1.63e-17
171.98,1.87e-17
172.77,2.04e-17
173.92,2.26e-17
174.93,2.56e-17
175.5,2.76e-17
175.82,2.93e-17
176.3,3.11e-17
176.67,3.23e-17
177.05,3.17e-17
177.49,3.09e-17
178.11,3.22e-17
178.81,3.33e-17
179.82,3.27e-17
180.29,3.42e-17
180.76,3.58e-17
181.3,3.72e-17
182.39,3.64e-17
182.89,3.69e-17
183.67,3.62e-17
184.44,3.55e-17
184.91,3.69e-17
185.78,3.85e-17
186.72,3.62e-17
187.13,3.47e-17
187.71,3.32e-17
188.43,3.14e-17
189.21,2.91e-17
190.09,2.72e-17
191.13,2.52e-17
192.08,2.32e-17
193.03,2.11e-17
193.76,1.96e-17
194.35,1.83e-17
195.01,1.69e-17
195.67,1.54e-17
196.17,1.4e-17
196.68,1.3e-17
197.26,1.17e-17
197.55,1.08e-17
197.84,1.01e-17
198.12,9.36e-18
198.49,8.61e-18
198.94,7.82e-18
199.39,7.1e-18
199.84,6.34e-18
200.45,5.65e-18
201.84,4.47e-18
202.77,3.83e-18
203.79,3.19e-18
204.81,2.59e-18
206.15,2.1e-18
207.65,1.65e-18
209.32,1.28e-18
211.07,9.74e-19
212.91,6.98e-19
214.74,5.12e-19
216.58,3.57e-19
218.1,2.63e-19
220.27,1.97e-19
