λ,σ,uncertainty
129.23,2.84e-17,3.02e-19
129.28,2.83e-17,3.0e-19
129.33,2.81e-17,2.98e-19
129.38,2.8e-17,2.97e-19
129.43,2.78e-17,2.95e-19
129.48,2.77e-17,2.94e-19
129.53,2.76e-17,2.96e-19
129.58,2.75e-17,2.92e-19
129.63,2.74e-17,2.87e-19
129.68,2.73e-17,2.84e-19
129.73,2.73e-17,2.85e-19
129.78,2.72e-17,2.84e-19
129.83,2.7e-17,2.83e-19
129.88,2.69e-17,2.82e-19
129.93,2.68e-17,2.82e-19
129.98,2.66e-17,2.82e-19
130.03,2.65e-17,2.81e-19
130.08,2.64e-17,2.81e-19
130.13,2.63e-17,2.8e-19
130.18,2.61e-17,2.74e-19
130.23,2.59e-17,2.7e-19
130.28,2.57e-17,2.67e-19
130.33,2.55e-17,2.65e-19
130.38,2.53e-17,2.63e-19
130.43,2.51e-17,2.61e-19
130.48,2.48e-17,2.59e-19
130.53,2.46e-17,2.57e-19
130.58,2.43e-17,2.54e-19
130.63,2.4e-17,2.5e-19
130.68,2.38e-17,2.47e-19
130.73,2.35e-17,2.45e-19
130.78,2.33e-17,2.43e-19
130.83,2.3e-17,2.41e-19
130.88,2.28e-17,2.39e-19
130.93,2.26e-17,2.36e-19
130.98,2.23e-17,2.33e-19
131.03,2.21e-17,2.31e-19
131.08,2.19e-17,2.29e-19
131.13,2.17e-17,2.27e-19
131.18,2.15e-17,2.26e-19
131.23,2.13e-17,2.25e-19
131.28,2.11e-17,2.24e-19
131.33,2.09e-17,2.21e-19
131.38,2.08e-17,2.19e-19
131.43,2.06e-17,2.17e-19
131.48,2.04e-17,2.15e-19
131.53,2.03e-17,2.14e-19
131.58,2.01e-17,2.14e-19
131.63,2.0e-17,2.14e-19
131.68,1.98e-17,2.13e-19
131.73,1.97e-17,2.1e-19
131.78,1.96e-17,2.08e-19
131.83,1.95e-17,2.06e-19
131.88,1.94e-17,2.04e-19
131.93,1.93e-17,2.03e-19
131.98,1.92e-17,2.02e-19
132.03,1.91e-17,2.01e-19
132.08,1.91e-17,2.01e-19
132.13,1.9e-17,2.0e-19
132.18,1.9e-17,2.0e-19
132.23,1.89e-17,2.0e-19
132.28,1.89e-17,2.0e-19
132.33,1.88e-17,2.0e-19
132.38,1.88e-17,2.01e-19
132.43,1.87e-17,2.0e-19
132.48,1.87e-17,1.99e-19
132.53,1.86e-17,1.97e-19
132.58,1.86e-17,1.96e-19
132.63,1.85e-17,1.95e-19
132.68,1.84e-17,1.95e-19
132.73,1.84e-17,1.94e-19
132.78,1.83e-17,1.94e-19
132.83,1.82e-17,1.93e-19
132.88,1.82e-17,1.93e-19
132.93,1.81e-17,1.92e-19
132.98,1.81e-17,1.91e-19
133.03,1.8e-17,1.92e-19
133.08,1.8e-17,1.92e-19
133.13,1.8e-17,1.93e-19
133.18,1.79e-17,1.93e-19
133.23,1.79e-17,1.92e-19
133.28,1.78e-17,1.9e-19
133.33,1.77e-17,1.89e-19
133.38,1.77e-17,1.88e-19
133.43,1.76e-17,1.88e-19
133.48,1.75e-17,1.87e-19
133.53,1.75e-17,1.87e-19
133.58,1.74e-17,1.87e-19
133.63,1.74e-17,1.86e-19
133.68,1.73e-17,1.85e-19
133.73,1.72e-17,1.84e-19
133.78,1.72e-17,1.84e-19
133.83,1.71e-17,1.84e-19
133.88,1.7e-17,1.84e-19
133.93,1.7e-17,1.84e-19
133.98,1.69e-17,1.83e-19
134.03,1.69e-17,1.83e-19
134.08,1.69e-17,1.82e-19
134.13,1.69e-17,1.82e-19
134.18,1.68e-17,1.81e-19
134.23,1.68e-17,1.79e-19
134.28,1.68e-17,1.78e-19
134.33,1.67e-17,1.77e-19
134.38,1.67e-17,1.77e-19
134.43,1.66e-17,1.78e-19
134.48,1.66e-17,1.78e-19
134.53,1.65e-17,1.78e-19
134.58,1.65e-17,1.78e-19
134.63,1.64e-17,1.77e-19
134.68,1.64e-17,1.77e-19
134.73,1.63e-17,1.77e-19
134.78,1.63e-17,1.77e-19
134.83,1.62e-17,1.76e-19
134.88,1.61e-17,1.76e-19
134.93,1.61e-17,1.75e-19
134.98,1.6e-17,1.74e-19
135.03,1.6e-17,1.73e-19
135.08,1.59e-17,1.72e-19
135.13,1.59e-17,1.72e-19
135.18,1.59e-17,1.72e-19
135.23,1.58e-17,1.71e-19
135.28,1.58e-17,1.71e-19
135.33,1.58e-17,1.7e-19
135.38,1.58e-17,1.69e-19
135.43,1.58e-17,1.69e-19
135.48,1.58e-17,1.69e-19
135.53,1.58e-17,1.69e-19
135.58,1.57e-17,1.69e-19
135.63,1.57e-17,1.7e-19
135.68,1.57e-17,1.7e-19
135.73,1.58e-17,1.7e-19
135.78,1.58e-17,1.71e-19
135.83,1.58e-17,1.71e-19
135.88,1.58e-17,1.71e-19
135.93,1.57e-17,1.71e-19
135.98,1.57e-17,1.71e-19
136.03,1.57e-17,1.71e-19
136.08,1.56e-17,1.7e-19
136.13,1.55e-17,1.69e-19
136.18,1.54e-17,1.68e-19
136.23,1.53e-17,1.67e-19
136.28,1.52e-17,1.65e-19
136.33,1.51e-17,1.63e-19
136.38,1.5e-17,1.62e-19
136.43,1.49e-17,1.61e-19
136.48,1.48e-17,1.6e-19
136.53,1.48e-17,1.6e-19
136.58,1.47e-17,1.6e-19
136.63,1.47e-17,1.59e-19
136.68,1.46e-17,1.59e-19
136.73,1.46e-17,1.58e-19
136.78,1.46e-17,1.58e-19
136.83,1.47e-17,1.59e-19
136.88,1.47e-17,1.6e-19
136.93,1.47e-17,1.6e-19
136.98,1.48e-17,1.61e-19
137.03,1.47e-17,1.61e-19
137.08,1.47e-17,1.6e-19
137.13,1.47e-17,1.6e-19
137.18,1.46e-17,1.59e-19
137.23,1.45e-17,1.58e-19
137.28,1.44e-17,1.57e-19
137.33,1.44e-17,1.57e-19
137.38,1.43e-17,1.56e-19
137.43,1.42e-17,1.55e-19
137.48,1.41e-17,1.54e-19
137.53,1.4e-17,1.53e-19
137.58,1.4e-17,1.52e-19
137.63,1.39e-17,1.51e-19
137.68,1.38e-17,1.5e-19
137.73,1.38e-17,1.49e-19
137.78,1.37e-17,1.49e-19
137.83,1.37e-17,1.48e-19
137.88,1.36e-17,1.47e-19
137.93,1.36e-17,1.47e-19
137.98,1.37e-17,1.48e-19
138.03,1.37e-17,1.49e-19
138.08,1.38e-17,1.5e-19
138.13,1.39e-17,1.51e-19
138.18,1.41e-17,1.52e-19
138.23,1.42e-17,1.53e-19
138.28,1.43e-17,1.55e-19
138.33,1.44e-17,1.56e-19
138.38,1.45e-17,1.56e-19
138.43,1.45e-17,1.57e-19
138.48,1.45e-17,1.57e-19
138.53,1.45e-17,1.57e-19
138.58,1.45e-17,1.57e-19
138.63,1.45e-17,1.56e-19
138.68,1.45e-17,1.56e-19
138.73,1.44e-17,1.56e-19
138.78,1.43e-17,1.55e-19
138.83,1.43e-17,1.55e-19
138.88,1.42e-17,1.54e-19
138.93,1.4e-17,1.52e-19
138.98,1.38e-17,1.49e-19
139.03,1.36e-17,1.47e-19
139.08,1.34e-17,1.44e-19
139.13,1.32e-17,1.42e-19
139.18,1.3e-17,1.39e-19
139.23,1.27e-17,1.37e-19
139.28,1.26e-17,1.35e-19
139.33,1.24e-17,1.34e-19
139.38,1.23e-17,1.32e-19
139.43,1.22e-17,1.31e-19
139.48,1.21e-17,1.31e-19
139.53,1.21e-17,1.3e-19
139.58,1.21e-17,1.3e-19
139.63,1.21e-17,1.3e-19
139.68,1.22e-17,1.32e-19
139.73,1.23e-17,1.33e-19
139.78,1.25e-17,1.35e-19
139.83,1.26e-17,1.36e-19
139.88,1.27e-17,1.37e-19
139.93,1.28e-17,1.38e-19
139.98,1.29e-17,1.39e-19
140.03,1.29e-17,1.39e-19
140.08,1.28e-17,1.38e-19
140.13,1.26e-17,1.36e-19
140.18,1.25e-17,1.35e-19
140.23,1.24e-17,1.33e-19
140.28,1.23e-17,1.32e-19
140.33,1.22e-17,1.31e-19
140.38,1.2e-17,1.29e-19
140.43,1.2e-17,1.29e-19
140.48,1.19e-17,1.28e-19
140.53,1.19e-17,1.27e-19
140.58,1.18e-17,1.27e-19
140.63,1.19e-17,1.28e-19
140.68,1.19e-17,1.28e-19
140.73,1.19e-17,1.29e-19
140.78,1.2e-17,1.29e-19
140.83,1.21e-17,1.31e-19
140.88,1.22e-17,1.33e-19
140.93,1.23e-17,1.34e-19
140.98,1.25e-17,1.36e-19
141.03,1.26e-17,1.37e-19
141.08,1.28e-17,1.38e-19
141.13,1.3e-17,1.4e-19
141.18,1.31e-17,1.41e-19
141.23,1.33e-17,1.43e-19
141.28,1.34e-17,1.45e-19
141.33,1.36e-17,1.46e-19
141.38,1.36e-17,1.47e-19
141.43,1.37e-17,1.47e-19
141.48,1.37e-17,1.48e-19
141.53,1.37e-17,1.48e-19
141.58,1.36e-17,1.46e-19
141.63,1.34e-17,1.45e-19
141.68,1.33e-17,1.43e-19
141.73,1.31e-17,1.41e-19
141.78,1.28e-17,1.38e-19
141.83,1.25e-17,1.34e-19
141.88,1.22e-17,1.31e-19
141.93,1.19e-17,1.29e-19
141.98,1.17e-17,1.26e-19
142.03,1.15e-17,1.24e-19
142.08,1.12e-17,1.21e-19
142.13,1.11e-17,1.2e-19
142.18,1.1e-17,1.19e-19
142.23,1.09e-17,1.17e-19
142.28,1.08e-17,1.16e-19
142.33,1.08e-17,1.16e-19
142.38,1.08e-17,1.16e-19
142.43,1.08e-17,1.16e-19
142.48,1.08e-17,1.16e-19
142.53,1.08e-17,1.17e-19
142.58,1.09e-17,1.17e-19
142.63,1.09e-17,1.17e-19
142.68,1.1e-17,1.18e-19
142.73,1.11e-17,1.2e-19
142.78,1.11e-17,1.22e-19
142.83,1.12e-17,1.24e-19
142.88,1.13e-17,1.25e-19
142.93,1.13e-17,1.26e-19
142.98,1.14e-17,1.28e-19
143.03,1.15e-17,1.29e-19
143.08,1.15e-17,1.29e-19
143.13,1.16e-17,1.29e-19
143.18,1.16e-17,1.28e-19
143.23,1.17e-17,1.28e-19
143.28,1.17e-17,1.27e-19
143.33,1.16e-17,1.26e-19
143.38,1.16e-17,1.25e-19
143.43,1.16e-17,1.25e-19
143.48,1.15e-17,1.25e-19
143.53,1.15e-17,1.25e-19
143.58,1.14e-17,1.25e-19
143.63,1.14e-17,1.25e-19
143.68,1.14e-17,1.25e-19
143.73,1.14e-17,1.25e-19
143.78,1.13e-17,1.25e-19
143.83,1.14e-17,1.26e-19
143.88,1.15e-17,1.27e-19
143.93,1.16e-17,1.28e-19
143.98,1.17e-17,1.29e-19
144.03,1.18e-17,1.31e-19
144.08,1.2e-17,1.33e-19
144.13,1.21e-17,1.35e-19
144.18,1.23e-17,1.37e-19
144.23,1.24e-17,1.38e-19
144.28,1.25e-17,1.4e-19
144.33,1.26e-17,1.42e-19
144.38,1.25e-17,1.41e-19
144.43,1.24e-17,1.38e-19
144.48,1.22e-17,1.35e-19
144.53,1.21e-17,1.32e-19
144.58,1.18e-17,1.29e-19
144.63,1.16e-17,1.26e-19
144.68,1.14e-17,1.22e-19
144.73,1.11e-17,1.19e-19
144.78,1.1e-17,1.18e-19
144.83,1.1e-17,1.17e-19
144.88,1.09e-17,1.16e-19
144.93,1.08e-17,1.15e-19
144.98,1.07e-17,1.14e-19
145.03,1.06e-17,1.14e-19
145.08,1.05e-17,1.13e-19
145.13,1.04e-17,1.12e-19
145.18,1.04e-17,1.12e-19
145.23,1.03e-17,1.11e-19
145.28,1.03e-17,1.11e-19
145.33,1.03e-17,1.11e-19
145.38,1.04e-17,1.12e-19
145.43,1.04e-17,1.12e-19
145.48,1.05e-17,1.13e-19
145.53,1.06e-17,1.14e-19
145.58,1.07e-17,1.16e-19
145.63,1.08e-17,1.17e-19
145.68,1.09e-17,1.18e-19
145.73,1.1e-17,1.2e-19
145.78,1.11e-17,1.21e-19
145.83,1.12e-17,1.23e-19
145.88,1.14e-17,1.24e-19
145.93,1.16e-17,1.26e-19
145.98,1.18e-17,1.28e-19
146.03,1.19e-17,1.3e-19
146.08,1.22e-17,1.32e-19
146.13,1.24e-17,1.34e-19
146.18,1.27e-17,1.36e-19
146.23,1.29e-17,1.38e-19
146.28,1.3e-17,1.39e-19
146.33,1.31e-17,1.39e-19
146.38,1.32e-17,1.4e-19
146.43,1.32e-17,1.4e-19
146.48,1.31e-17,1.39e-19
146.53,1.29e-17,1.37e-19
146.58,1.27e-17,1.35e-19
146.63,1.25e-17,1.34e-19
146.68,1.23e-17,1.32e-19
146.73,1.21e-17,1.3e-19
146.78,1.19e-17,1.29e-19
146.83,1.17e-17,1.27e-19
146.88,1.15e-17,1.25e-19
146.93,1.13e-17,1.24e-19
146.98,1.12e-17,1.22e-19
147.03,1.1e-17,1.2e-19
147.08,1.09e-17,1.18e-19
147.13,1.08e-17,1.17e-19
147.18,1.06e-17,1.15e-19
147.23,1.06e-17,1.15e-19
147.28,1.06e-17,1.14e-19
147.33,1.05e-17,1.14e-19
147.38,1.05e-17,1.14e-19
147.43,1.05e-17,1.14e-19
147.48,1.06e-17,1.15e-19
147.53,1.06e-17,1.16e-19
147.58,1.06e-17,1.16e-19
147.63,1.07e-17,1.17e-19
147.68,1.07e-17,1.17e-19
147.73,1.07e-17,1.17e-19
147.78,1.08e-17,1.18e-19
147.83,1.08e-17,1.18e-19
147.88,1.08e-17,1.18e-19
147.93,1.09e-17,1.18e-19
147.98,1.09e-17,1.18e-19
148.03,1.09e-17,1.19e-19
148.08,1.09e-17,1.19e-19
148.13,1.09e-17,1.19e-19
148.18,1.09e-17,1.2e-19
148.23,1.09e-17,1.2e-19
148.28,1.09e-17,1.2e-19
148.33,1.09e-17,1.21e-19
148.38,1.09e-17,1.21e-19
148.43,1.09e-17,1.21e-19
148.48,1.09e-17,1.21e-19
148.53,1.1e-17,1.21e-19
148.58,1.1e-17,1.21e-19
148.63,1.1e-17,1.21e-19
148.68,1.11e-17,1.21e-19
148.73,1.12e-17,1.22e-19
148.78,1.13e-17,1.23e-19
148.83,1.14e-17,1.23e-19
148.88,1.15e-17,1.24e-19
148.93,1.16e-17,1.25e-19
148.98,1.18e-17,1.26e-19
149.03,1.19e-17,1.28e-19
149.08,1.2e-17,1.29e-19
149.13,1.22e-17,1.31e-19
149.18,1.23e-17,1.32e-19
149.23,1.24e-17,1.34e-19
149.28,1.27e-17,1.36e-19
149.33,1.29e-17,1.39e-19
149.38,1.31e-17,1.41e-19
149.43,1.34e-17,1.43e-19
149.48,1.36e-17,1.46e-19
149.53,1.39e-17,1.48e-19
149.58,1.41e-17,1.51e-19
149.63,1.43e-17,1.53e-19
149.68,1.42e-17,1.51e-19
149.73,1.4e-17,1.49e-19
149.78,1.39e-17,1.47e-19
149.83,1.36e-17,1.45e-19
149.88,1.32e-17,1.4e-19
149.93,1.29e-17,1.36e-19
149.98,1.25e-17,1.32e-19
150.03,1.22e-17,1.29e-19
150.08,1.19e-17,1.28e-19
150.13,1.17e-17,1.26e-19
150.18,1.15e-17,1.25e-19
150.23,1.13e-17,1.24e-19
150.28,1.12e-17,1.24e-19
150.33,1.11e-17,1.24e-19
150.38,1.1e-17,1.24e-19
150.43,1.1e-17,1.23e-19
150.48,1.1e-17,1.22e-19
150.53,1.1e-17,1.21e-19
150.58,1.11e-17,1.2e-19
150.63,1.12e-17,1.21e-19
150.68,1.13e-17,1.22e-19
150.73,1.14e-17,1.23e-19
150.78,1.15e-17,1.25e-19
150.83,1.16e-17,1.28e-19
150.88,1.18e-17,1.3e-19
150.93,1.19e-17,1.32e-19
150.98,1.2e-17,1.34e-19
151.03,1.2e-17,1.35e-19
151.08,1.21e-17,1.37e-19
151.13,1.21e-17,1.38e-19
151.18,1.21e-17,1.36e-19
151.23,1.2e-17,1.34e-19
151.28,1.2e-17,1.33e-19
151.33,1.2e-17,1.31e-19
151.38,1.2e-17,1.3e-19
151.43,1.2e-17,1.29e-19
151.48,1.2e-17,1.28e-19
151.53,1.19e-17,1.28e-19
151.58,1.19e-17,1.28e-19
151.63,1.19e-17,1.28e-19
151.68,1.19e-17,1.29e-19
151.73,1.19e-17,1.29e-19
151.78,1.19e-17,1.3e-19
151.83,1.18e-17,1.31e-19
151.88,1.18e-17,1.31e-19
151.93,1.18e-17,1.3e-19
151.98,1.18e-17,1.29e-19
152.03,1.18e-17,1.28e-19
152.08,1.18e-17,1.27e-19
152.13,1.18e-17,1.27e-19
152.18,1.18e-17,1.26e-19
152.23,1.18e-17,1.25e-19
152.28,1.18e-17,1.25e-19
152.33,1.18e-17,1.26e-19
152.38,1.18e-17,1.26e-19
152.43,1.18e-17,1.26e-19
152.48,1.18e-17,1.27e-19
152.53,1.18e-17,1.28e-19
152.58,1.18e-17,1.28e-19
152.63,1.19e-17,1.29e-19
152.68,1.19e-17,1.29e-19
152.73,1.19e-17,1.28e-19
152.78,1.2e-17,1.28e-19
152.83,1.2e-17,1.28e-19
152.88,1.2e-17,1.28e-19
152.93,1.2e-17,1.27e-19
152.98,1.2e-17,1.27e-19
153.03,1.21e-17,1.27e-19
153.08,1.2e-17,1.27e-19
153.13,1.2e-17,1.28e-19
153.18,1.2e-17,1.28e-19
153.23,1.2e-17,1.29e-19
153.28,1.2e-17,1.29e-19
153.33,1.2e-17,1.29e-19
153.38,1.2e-17,1.29e-19
153.43,1.2e-17,1.29e-19
153.48,1.2e-17,1.29e-19
153.53,1.2e-17,1.29e-19
153.58,1.2e-17,1.28e-19
153.63,1.2e-17,1.28e-19
153.68,1.21e-17,1.28e-19
153.73,1.21e-17,1.28e-19
153.78,1.22e-17,1.29e-19
153.83,1.22e-17,1.3e-19
153.88,1.23e-17,1.31e-19
153.93,1.24e-17,1.32e-19
153.98,1.25e-17,1.33e-19
154.03,1.26e-17,1.35e-19
154.08,1.27e-17,1.36e-19
154.13,1.29e-17,1.38e-19
154.18,1.3e-17,1.39e-19
154.23,1.32e-17,1.4e-19
154.28,1.34e-17,1.41e-19
154.33,1.35e-17,1.42e-19
154.38,1.36e-17,1.44e-19
154.43,1.38e-17,1.45e-19
154.48,1.39e-17,1.46e-19
154.53,1.4e-17,1.47e-19
154.58,1.4e-17,1.47e-19
154.63,1.4e-17,1.48e-19
154.68,1.41e-17,1.49e-19
154.73,1.4e-17,1.49e-19
154.78,1.4e-17,1.48e-19
154.83,1.4e-17,1.48e-19
154.88,1.39e-17,1.47e-19
154.93,1.39e-17,1.47e-19
154.98,1.39e-17,1.46e-19
155.03,1.38e-17,1.46e-19
155.08,1.38e-17,1.45e-19
155.13,1.38e-17,1.45e-19
155.18,1.38e-17,1.45e-19
155.23,1.38e-17,1.46e-19
155.28,1.38e-17,1.46e-19
155.33,1.38e-17,1.46e-19
155.38,1.38e-17,1.46e-19
155.43,1.38e-17,1.46e-19
155.48,1.38e-17,1.47e-19
155.53,1.38e-17,1.47e-19
155.58,1.38e-17,1.47e-19
155.63,1.38e-17,1.48e-19
155.68,1.38e-17,1.48e-19
155.73,1.38e-17,1.48e-19
155.78,1.38e-17,1.48e-19
155.83,1.39e-17,1.48e-19
155.88,1.39e-17,1.48e-19
155.93,1.39e-17,1.48e-19
155.98,1.39e-17,1.49e-19
156.03,1.4e-17,1.49e-19
156.08,1.4e-17,1.49e-19
156.13,1.4e-17,1.49e-19
156.18,1.4e-17,1.49e-19
156.23,1.41e-17,1.49e-19
156.28,1.41e-17,1.49e-19
156.33,1.41e-17,1.49e-19
156.38,1.41e-17,1.49e-19
156.43,1.42e-17,1.5e-19
156.48,1.42e-17,1.5e-19
156.53,1.42e-17,1.5e-19
156.58,1.42e-17,1.51e-19
156.63,1.42e-17,1.5e-19
156.68,1.42e-17,1.5e-19
156.73,1.41e-17,1.5e-19
156.78,1.41e-17,1.5e-19
156.83,1.41e-17,1.49e-19
156.88,1.4e-17,1.48e-19
156.93,1.4e-17,1.48e-19
156.98,1.4e-17,1.47e-19
157.03,1.4e-17,1.47e-19
157.08,1.39e-17,1.47e-19
157.13,1.39e-17,1.47e-19
157.18,1.4e-17,1.47e-19
157.23,1.4e-17,1.48e-19
157.28,1.41e-17,1.48e-19
157.33,1.41e-17,1.49e-19
157.38,1.42e-17,1.5e-19
157.43,1.43e-17,1.52e-19
157.48,1.44e-17,1.53e-19
157.53,1.45e-17,1.55e-19
157.58,1.46e-17,1.56e-19
157.63,1.47e-17,1.58e-19
157.68,1.48e-17,1.6e-19
157.73,1.5e-17,1.61e-19
157.78,1.52e-17,1.63e-19
157.83,1.54e-17,1.65e-19
157.88,1.55e-17,1.67e-19
157.93,1.57e-17,1.68e-19
157.98,1.59e-17,1.7e-19
158.03,1.61e-17,1.71e-19
158.08,1.62e-17,1.72e-19
158.13,1.63e-17,1.73e-19
158.18,1.65e-17,1.74e-19
158.23,1.66e-17,1.75e-19
158.28,1.67e-17,1.76e-19
158.33,1.68e-17,1.77e-19
158.38,1.69e-17,1.78e-19
158.43,1.7e-17,1.78e-19
158.48,1.7e-17,1.79e-19
158.53,1.71e-17,1.8e-19
158.58,1.71e-17,1.8e-19
158.63,1.72e-17,1.81e-19
158.68,1.72e-17,1.81e-19
158.73,1.73e-17,1.81e-19
158.78,1.74e-17,1.82e-19
158.83,1.74e-17,1.82e-19
158.88,1.75e-17,1.82e-19
158.93,1.75e-17,1.83e-19
158.98,1.76e-17,1.83e-19
159.03,1.76e-17,1.84e-19
159.08,1.76e-17,1.84e-19
159.13,1.77e-17,1.84e-19
159.18,1.77e-17,1.85e-19
159.23,1.77e-17,1.85e-19
159.28,1.78e-17,1.86e-19
159.33,1.78e-17,1.86e-19
159.38,1.78e-17,1.87e-19
159.43,1.78e-17,1.87e-19
159.48,1.79e-17,1.88e-19
159.53,1.79e-17,1.89e-19
159.58,1.79e-17,1.89e-19
159.63,1.8e-17,1.89e-19
159.68,1.8e-17,1.89e-19
159.73,1.8e-17,1.89e-19
159.78,1.8e-17,1.88e-19
159.83,1.8e-17,1.88e-19
159.88,1.8e-17,1.88e-19
159.93,1.79e-17,1.88e-19
159.98,1.79e-17,1.87e-19
160.03,1.78e-17,1.87e-19
160.08,1.78e-17,1.87e-19
160.13,1.77e-17,1.87e-19
160.18,1.77e-17,1.87e-19
160.23,1.76e-17,1.86e-19
160.28,1.76e-17,1.86e-19
160.33,1.76e-17,1.86e-19
160.38,1.75e-17,1.87e-19
160.43,1.75e-17,1.87e-19
160.48,1.75e-17,1.87e-19
160.53,1.75e-17,1.88e-19
160.58,1.75e-17,1.9e-19
160.63,1.75e-17,1.91e-19
160.68,1.75e-17,1.93e-19
160.73,1.75e-17,1.93e-19
160.78,1.75e-17,1.94e-19
160.83,1.76e-17,1.95e-19
160.88,1.76e-17,1.95e-19
160.93,1.77e-17,1.95e-19
160.98,1.78e-17,1.94e-19
161.03,1.79e-17,1.94e-19
161.08,1.8e-17,1.93e-19
161.13,1.81e-17,1.93e-19
161.18,1.82e-17,1.93e-19
161.23,1.83e-17,1.93e-19
161.28,1.84e-17,1.94e-19
161.33,1.85e-17,1.94e-19
161.38,1.87e-17,1.95e-19
161.43,1.88e-17,1.96e-19
161.48,1.9e-17,1.98e-19
161.53,1.91e-17,2.0e-19
161.58,1.93e-17,2.02e-19
161.63,1.95e-17,2.04e-19
161.68,1.97e-17,2.06e-19
161.73,1.99e-17,2.09e-19
161.78,2.01e-17,2.11e-19
161.83,2.02e-17,2.12e-19
161.88,2.04e-17,2.14e-19
161.93,2.05e-17,2.16e-19
161.98,2.07e-17,2.17e-19
162.03,2.08e-17,2.18e-19
162.08,2.09e-17,2.19e-19
162.13,2.09e-17,2.2e-19
162.18,2.1e-17,2.21e-19
162.23,2.1e-17,2.21e-19
162.28,2.11e-17,2.22e-19
162.33,2.11e-17,2.23e-19
162.38,2.12e-17,2.23e-19
162.43,2.12e-17,2.24e-19
162.48,2.13e-17,2.24e-19
162.53,2.13e-17,2.25e-19
162.58,2.14e-17,2.26e-19
162.63,2.15e-17,2.26e-19
162.68,2.15e-17,2.27e-19
162.73,2.16e-17,2.28e-19
162.78,2.17e-17,2.28e-19
162.83,2.17e-17,2.29e-19
162.88,2.18e-17,2.3e-19
162.93,2.19e-17,2.3e-19
162.98,2.19e-17,2.31e-19
163.03,2.2e-17,2.31e-19
163.08,2.2e-17,2.31e-19
163.13,2.21e-17,2.31e-19
163.18,2.21e-17,2.31e-19
163.23,2.21e-17,2.31e-19
163.28,2.21e-17,2.31e-19
163.33,2.21e-17,2.31e-19
163.38,2.22e-17,2.31e-19
163.43,2.22e-17,2.31e-19
163.48,2.22e-17,2.32e-19
163.53,2.22e-17,2.32e-19
163.58,2.22e-17,2.32e-19
163.63,2.22e-17,2.32e-19
163.68,2.21e-17,2.32e-19
163.73,2.21e-17,2.32e-19
