λ,σ
105.59,4.03e-17
105.93,3.88e-17
106.24,3.42e-17
106.5,3.18e-17
106.64,3.03e-17
106.81,2.82e-17
106.98,2.62e-17
107.15,2.55e-17
107.53,2.38e-17
107.77,2.24e-17
107.97,2.08e-17
108.2,1.96e-17
108.46,1.94e-17
108.84,1.87e-17
109.03,1.83e-17
109.31,1.79e-17
109.49,1.81e-17
109.72,1.85e-17
109.88,1.86e-17
110.08,1.81e-17
110.16,1.73e-17
110.25,1.65e-17
110.52,1.62e-17
110.73,1.68e-17
110.94,1.63e-17
111.14,1.56e-17
111.4,1.4e-17
111.62,1.31e-17
111.92,1.34e-17
112.29,1.3e-17
112.7,1.27e-17
113.28,1.32e-17
113.55,1.32e-17
113.78,1.33e-17
114.21,1.41e-17
114.4,1.45e-17
114.57,1.48e-17
114.83,1.51e-17
115.07,1.54e-17
115.3,1.58e-17
115.88,1.63e-17
116.07,1.72e-17
116.16,1.85e-17
116.39,1.71e-17
116.72,1.81e-17
117.09,1.83e-17
117.24,1.79e-17
117.31,2.02e-17
117.45,2.27e-17
117.55,2.04e-17
117.63,1.84e-17
117.81,2.07e-17
117.91,2.19e-17
118.07,2.31e-17
118.3,2.15e-17
118.7,2.33e-17
