download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Phosphor%20compounds/(CH3)3PO4_Homem(2012)_298K_59.0-112.7nm.txt,NaN,112.7,Homem(2012),Absorption measurements using synchrotron radiation.,59.0,trimethylphosphate, https://doi.org/10.1063/1.4765336,(CH3)3PO4,298.0,data/cross-sections/Phosphor compounds/(CH3)3PO4/(CH3)3PO4_Homem(2012)_298K_59.csv
