λ,σ,uncertainty
174,4.28e-18,2.0e-19
178     3.990e-18,2.0e-19,
182     3.110e-18,1.2e-19,
186     2.500e-18,1.0e-19,
190     1.850e-18,5.0e-20,
194     1.420e-18,4.0e-20,
198     9.79e-19,3.2e-20,
202     6.44e-19,1.8e-20,
206     4.01e-19,1.4e-20,
210     2.36e-19,7.0e-21,
218     7.00e-20,1.3e-21,
226     1.82e-20,7.0e-22,
234     5.39e-21,1.4e-22,
242     1.23e-21,8.0e-23,
