download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Fluoroalkanes/C5F12_Ravishankara(1993)_298K_121.6nm.txt,NaN,NaN,Ravishankara(1993),Absorption cross section at the Lyman-α line;,121.6,perfluoropentane, https://doi.org/10.1126/science.259.5092.194,C5F12,298.0,data/cross-sections/Halogeno-alkanes+radicals/Fluoroalkanes/C5F12/C5F12_Ravishankara(1993)_298K_121.csv
