λ,σ
201,1.471e-19
202,1.413e-19
203,1.359e-19
204,1.301e-19
205,1.245e-19
206,1.189e-19
207,1.137e-19
208,1.082e-19
209,1.028e-19
210,9.725e-20
211,9.202e-20
212,8.715e-20
213,8.184e-20
214,7.68e-20
215,7.165e-20
216,6.704e-20
217,6.229e-20
218,5.782e-20
219,5.329e-20
220,4.895e-20
221,4.498e-20
222,4.107e-20
223,3.753e-20
224,3.377e-20
225,3.052e-20
226,2.732e-20
227,2.448e-20
228,2.178e-20
229,1.918e-20
230,1.691e-20
231,1.485e-20
232,1.301e-20
233,1.136e-20
234,9.672e-21
235,8.366e-21
236,7.239e-21
237,6.169e-21
238,5.23e-21
239,4.526e-21
240,3.832e-21
241,3.196e-21
242,2.693e-21
243,2.235e-21
244,1.859e-21
245,1.55e-21
246,1.263e-21
247,1.053e-21
248,8.837e-22
249,7.447e-22
250,6.334e-22
251,5.448e-22
252,4.57e-22
253,3.864e-22
254,3.368e-22
255,2.928e-22
256,2.564e-22
257,2.211e-22
258,2.059e-22
259,1.8e-22
260,1.653e-22
261,1.563e-22
262,1.396e-22
