λ,σ
102.403,8.271e-17
102.404,8.276e-17
102.406,8.281e-17
102.407,8.284e-17
102.409,8.287e-17
102.41,8.288e-17
102.412,8.288e-17
102.413,8.287e-17
102.415,8.285e-17
102.416,8.284e-17
102.418,8.283e-17
102.419,8.283e-17
102.421,8.285e-17
102.422,8.289e-17
102.424,8.293e-17
102.425,8.299e-17
102.427,8.305e-17
102.428,8.31e-17
102.43,8.315e-17
102.431,8.318e-17
102.433,8.319e-17
102.434,8.318e-17
102.436,8.313e-17
102.438,8.306e-17
102.439,8.296e-17
102.441,8.284e-17
102.442,8.27e-17
102.444,8.256e-17
102.445,8.241e-17
102.447,8.227e-17
102.448,8.215e-17
102.45,8.205e-17
102.451,8.197e-17
102.453,8.192e-17
102.454,8.191e-17
102.456,8.192e-17
102.457,8.197e-17
102.459,8.205e-17
102.46,8.214e-17
102.462,8.226e-17
102.463,8.239e-17
102.465,8.253e-17
102.466,8.266e-17
102.468,8.278e-17
102.469,8.288e-17
102.471,8.296e-17
102.472,8.301e-17
102.474,8.303e-17
102.475,8.302e-17
102.477,8.299e-17
102.478,8.295e-17
102.48,8.289e-17
102.481,8.284e-17
102.483,8.28e-17
102.484,8.278e-17
102.486,8.278e-17
102.487,8.282e-17
102.489,8.289e-17
102.49,8.3e-17
102.492,8.313e-17
102.493,8.328e-17
102.495,8.344e-17
102.496,8.359e-17
102.498,8.371e-17
102.499,8.38e-17
102.501,8.385e-17
102.502,8.384e-17
102.504,8.377e-17
102.505,8.366e-17
102.507,8.349e-17
102.509,8.329e-17
102.51,8.306e-17
102.511,8.282e-17
102.513,8.258e-17
102.515,8.235e-17
102.516,8.214e-17
102.518,8.197e-17
102.519,8.184e-17
102.521,8.174e-17
102.522,8.169e-17
102.524,8.166e-17
102.525,8.166e-17
102.527,8.168e-17
102.528,8.171e-17
102.53,8.174e-17
102.531,8.177e-17
102.533,8.18e-17
102.534,8.183e-17
102.536,8.185e-17
102.537,8.188e-17
102.539,8.192e-17
102.54,8.198e-17
102.542,8.206e-17
102.543,8.216e-17
102.545,8.228e-17
102.546,8.243e-17
102.548,8.259e-17
