λ,σ,uncertainty
190,5.36e-20,7.0e-22
192,6.03e-20,8.0e-22
194,6.23e-20,4.0e-22
196,6.78e-20,4.0e-22
198,7.3e-20,8.0e-22
200,7.81e-20,5.0e-22
202,8.15e-20,4.0e-22
204,8.21e-20,6.0e-22
206,8.86e-20,4.0e-22
208,9.15e-20,3.0e-22
210,9.11e-20,5.0e-22
215,9.56e-20,6.0e-22
220,9.83e-20,4.0e-22
225,9.82e-20,6.0e-22
230,1.048e-19,3.0e-22
235,1.104e-19,6.0e-22
240,1.195e-19,6.0e-22
245,1.253e-19,2.0e-22
250,1.233e-19,5.0e-22
255,1.197e-19,6.0e-22
260,1.046e-19,7.0e-22
