download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hypohalides+oxy%20acids%20of%20halogens/HOF_Elliott(1983)_295K_200.0-387.5nm.txt,NaN,387.5,Elliott(1983),Absorption measurements with a Cary UV-visible spectrophotometer interfaced to a computer for data manipulation,200.0,hypofluorous acid, https://doi.org/10.1016/0004-6981(83)90424-9,HOF,295.0,data/cross-sections/Hypohalides+oxy acids of halogens/HOF/HOF_Elliott(1983)_295K_200.csv
