λ,σ
402,6.07e-20
403,6.35e-20
404,6.54e-20
405,6.91e-20
406,7.2e-20
407,7.58e-20
408,7.94e-20
409,8.12e-20
410,8.52e-20
411,8.63e-20
412,9.07e-20
413,9.37e-20
414,9.62e-20
415,9.68e-20
416,9.71e-20
417,1.004e-19
418,1.007e-19
419,1.012e-19
420,1.021e-19
421,1.034e-19
422,1.051e-19
423,1.045e-19
424,1.015e-19
425,1.034e-19
426,1.024e-19
427,9.84e-20
428,1.001e-19
429,9.94e-20
430,1.041e-19
431,1.053e-19
432,9.79e-20
433,1.064e-19
434,1.054e-19
435,1.081e-19
436,1.113e-19
437,9.99e-20
438,1.059e-19
439,1.101e-19
440,9.94e-20
441,1.039e-19
442,1.02e-19
443,1.017e-19
444,1.117e-19
445,9.61e-20
446,8.9e-20
447,9.84e-20
448,9.18e-20
449,1.013e-19
450,8.67e-20
451,6.34e-20
452,6.33e-20
453,6.08e-20
454,4.46e-20
455,3.69e-20
456,3.08e-20
457,2.46e-20
458,1.81e-20
459,1.28e-20
460,9.14e-21
461,7.95e-21
462,6.42e-21
463,4.79e-21
464,3.32e-21
465,2.68e-21
466,2.27e-21
467,1.87e-21
468,1.6e-21
469,1.33e-21
470,1.08e-21
471,9.9e-22
472,8.9e-22
473,7.7e-22
474,6.7e-22
475,6.2e-22
