λ,σ
177.836,1.896e-19
177.886,1.866e-19
177.935,1.834e-19
178.035,1.8e-19
178.135,1.764e-19
178.21,1.726e-19
178.373,1.688e-19
178.587,1.683e-19
178.739,1.649e-19
178.839,1.61e-19
178.94,1.563e-19
179.015,1.513e-19
179.09,1.472e-19
179.19,1.414e-19
179.265,1.357e-19
179.315,1.31e-19
179.34,1.288e-19
179.39,1.251e-19
179.466,1.199e-19
179.567,1.149e-19
179.668,1.084e-19
179.82,1.023e-19
179.961,9.972e-20
180.102,9.784e-20
180.257,9.974e-20
180.335,1.016e-19
180.413,1.041e-19
180.569,1.077e-19
180.775,1.049e-19
180.852,1.018e-19
180.955,9.753e-20
181.058,9.422e-20
181.227,9.243e-20
181.435,9.092e-20
181.539,8.877e-20
181.578,8.608e-20
181.682,8.177e-20
181.786,7.971e-20
181.864,7.756e-20
181.942,7.559e-20
182.047,7.353e-20
182.271,7.229e-20
182.443,7.418e-20
182.694,7.456e-20
182.826,7.25e-20
182.918,6.999e-20
183.024,6.784e-20
183.103,6.569e-20
183.156,6.3e-20
183.288,5.978e-20
183.394,5.637e-20
183.58,5.243e-20
183.7,4.983e-20
183.806,4.768e-20
183.9,4.509e-20
184.02,4.24e-20
184.167,4.043e-20
184.355,3.865e-20
184.639,3.749e-20
184.95,3.724e-20
185.249,3.681e-20
185.508,3.548e-20
185.699,3.369e-20
185.835,3.163e-20
185.986,2.967e-20
186.123,2.761e-20
186.273,2.555e-20
186.424,2.358e-20
186.714,2.288e-20
187.019,2.326e-20
187.2,2.506e-20
187.326,2.713e-20
187.382,2.812e-20
187.675,2.868e-20
187.857,2.698e-20
188.01,2.501e-20
188.178,2.305e-20
188.389,2.126e-20
188.657,2.02e-20
188.982,2.003e-20
189.28,2.113e-20
189.608,2.096e-20
189.822,1.936e-20
190.036,1.757e-20
190.251,1.588e-20
190.495,1.427e-20
190.725,1.258e-20
190.941,1.089e-20
191.201,9.551e-21
191.521,8.759e-21
191.871,8.327e-21
192.237,8.345e-21
192.56,9.169e-21
192.84,1.062e-20
193.151,1.108e-20
193.432,9.749e-21
193.729,8.597e-21
194.057,7.804e-21
194.417,8.001e-21
194.747,7.837e-21
195.048,6.505e-21
195.381,5.802e-21
195.669,4.469e-21
196.019,4.037e-21
196.37,3.963e-21
196.691,2.901e-21
