λ,σ
168.25,3.79e-17
169.2,3.97e-17
170.16,4.07e-17
171.15,4.16e-17
172.11,4.43e-17
173.06,4.71e-17
174.06,4.85e-17
175.05,4.78e-17
176.01,4.78e-17
176.96,5.05e-17
177.96,5.24e-17
178.91,5.16e-17
179.74,4.71e-17
180.52,4.36e-17
181.56,4.07e-17
182.84,3.91e-17
184.17,3.68e-17
184.96,3.49e-17
185.91,3.3e-17
186.61,2.94e-17
187.31,2.6e-17
188.02,2.28e-17
188.68,1.99e-17
189.42,1.77e-17
190.08,1.54e-17
190.99,1.3e-17
191.74,1.14e-17
192.52,1.02e-17
193.47,9.71e-18
194.34,8.99e-18
195.0,7.71e-18
195.58,6.61e-18
196.12,5.66e-18
196.7,4.85e-18
197.36,4.23e-18
198.1,3.91e-18
198.85,3.68e-18
199.18,3.38e-18
199.59,3.06e-18
200.21,2.66e-18
201.04,2.47e-18
201.95,2.3e-18
202.94,2.2e-18
203.94,2.15e-18
204.85,2.0e-18
205.47,1.74e-18
205.8,1.52e-18
206.0,1.28e-18
206.16,1.09e-18
