λ,σ
202,1.135e-17
204,1.161e-17
206,1.208e-17
208,1.233e-17
210,1.254e-17
212,1.261e-17
214,1.266e-17
216,1.26e-17
218,1.245e-17
220,1.23e-17
222,1.207e-17
224,1.182e-17
226,1.156e-17
228,1.132e-17
230,1.108e-17
232,1.086e-17
234,1.066e-17
236,1.052e-17
238,1.042e-17
240,1.039e-17
242,1.041e-17
244,1.049e-17
246,1.065e-17
248,1.085e-17
250,1.111e-17
252,1.142e-17
254,1.177e-17
256,1.217e-17
258,1.256e-17
260,1.297e-17
262,1.337e-17
264,1.375e-17
266,1.41e-17
268,1.44e-17
270,1.466e-17
272,1.485e-17
274,1.496e-17
276,1.5e-17
278,1.497e-17
280,1.488e-17
282,1.469e-17
284,1.444e-17
286,1.411e-17
288,1.373e-17
290,1.329e-17
292,1.281e-17
294,1.229e-17
296,1.173e-17
298,1.115e-17
300,1.056e-17
302,9.97e-18
304,9.39e-18
306,8.8e-18
308,8.22e-18
310,7.67e-18
312,7.14e-18
314,6.64e-18
316,6.15e-18
318,5.69e-18
320,5.26e-18
322,4.85e-18
324,4.47e-18
326,4.12e-18
328,3.8e-18
330,3.5e-18
332,3.22e-18
334,2.96e-18
336,2.71e-18
338,2.51e-18
340,2.31e-18
342,2.12e-18
344,1.95e-18
346,1.8e-18
348,1.67e-18
350,1.53e-18
352,1.41e-18
354,1.3e-18
356,1.21e-18
358,1.11e-18
360,1.03e-18
362,9.6e-19
364,8.9e-19
366,8.1e-19
368,7.5e-19
370,7.1e-19
372,6.6e-19
374,6.1e-19
376,5.7e-19
378,5.2e-19
380,4.9e-19
382,4.6e-19
384,4.3e-19
386,4.0e-19
388,3.7e-19
390,3.6e-19
