download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(carbonyls)/Ketones,ketenes/CH2ClC(O)CH2Cl_Voicu(2001)_295K_268.1-377.7nm.txt",NaN,377.7,Voicu(2001),Absorption measurements using a diode array spectrometer; spectral resoluton 0.6 nm,268.1,"1,3-dichloroacetone", https://doi.org/10.1021/jp002227m,CH2ClC(O)CH2Cl,295.0,"data/cross-sections/Organics (carbonyls)/Ketones,ketenes/CH2ClC(O)CH2Cl/CH2ClC(O)CH2Cl_Voicu(2001)_295K_268.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(carbonyls)/Ketones,ketenes/CH2ClC(O)CH2Cl_Voicu(2001)_295K_305nm(max).txt",NaN,NaN,Voicu(2001),Absorption measurements using a diode array spectrometer; spectral resoluton 0.6 nm,305.0,"1,3-dichloroacetone", https://doi.org/10.1021/jp002227m,CH2ClC(O)CH2Cl,295.0,"data/cross-sections/Organics (carbonyls)/Ketones,ketenes/CH2ClC(O)CH2Cl/CH2ClC(O)CH2Cl_Voicu(2001)_295K_305nm(max).csv"
