λ,σ
192,1.24e-18
194,1.28e-18
196,1.31e-18
198,1.33e-18
200,1.33e-18
202,1.32e-18
204,1.29e-18
206,1.25e-18
208,1.19e-18
210,1.12e-18
212,1.04e-18
214,9.61e-19
216,8.5e-19
218,7.9e-19
220,7.03e-19
222,6.2e-19
224,5.43e-19
226,4.68e-19
228,4.01e-19
230,3.39e-19
232,2.79e-19
234,2.26e-19
236,1.82e-19
238,1.45e-19
240,1.15e-19
242,8.95e-20
244,6.89e-20
246,5.25e-20
248,2.95e-20
250,2.93e-20
252,2.15e-20
254,1.56e-20
256,1.13e-20
258,8.07e-21
260,5.76e-21
262,3.91e-21
264,2.75e-21
266,1.91e-21
268,1.34e-21
270,9.3e-22
