download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/H2O_Aldener(2005)_298K_870nm.txt,NaN,NaN,Aldener(2005),Near-IR (870–955 nm) absorption cross sections measured using cavity ring-down spectroscopy,870.0,water, https://doi.org/10.1016/j.jms.2005.04.011,H2O,298.0,data/cross-sections/Hydrogen+water/H2O/H2O_Aldener(2005)_298K_870nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/H2O_Aldener(2005)_298K_922.704-925.160nm.txt,NaN,925.16,Aldener(2005),Near-IR (870–955 nm) absorption cross sections measured using cavity ring-down spectroscopy. ,922.704,water, https://doi.org/10.1016/j.jms.2005.04.011,H2O,298.0,data/cross-sections/Hydrogen+water/H2O/H2O_Aldener(2005)_298K_922.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/H2O_AstoinDarmois(1956)_298K_16.28-110.94nm(meas).txt,NaN,110.94,AstoinDarmois(1956),"The measured data points, absorption coefficients k (atm, 273K)",16.28,water,,H2O,298.0,data/cross-sections/Hydrogen+water/H2O/H2O_AstoinDarmois(1956)_298K_16.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/H2O_AstoinDarmois(1956)_298K_16.52-106.63nm(cont).txt,NaN,106.63,AstoinDarmois(1956),"The absorption continuum, k (atm, 273K)",16.52,water,,H2O,298.0,data/cross-sections/Hydrogen+water/H2O/H2O_AstoinDarmois(1956)_298K_16.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/H2O_Bennett(1971)_295K_58.4nm.txt,NaN,NaN,Bennett(1971),"Absorption coefficient k (atm, 273 K)",58.4,water, https://doi.org/10.1021/j100675a019,H2O,295.0,data/cross-sections/Hydrogen+water/H2O/H2O_Bennett(1971)_295K_58.csv
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/H2O_BrantonBrion(1974)_298K_12.4-248nm(e,e).txt",NaN,248.0,BrantonBrion(1974),"Measured by dipole (e,e) spectroscopy; energies E (in eV) and differential oscillator strengths df/dE (in 10",12.4,water, https://doi.org/10.1016/0368-2048(74)80004-6,H2O,298.0,data/cross-sections/Hydrogen+water/H2O/H2O_BrantonBrion(1974)_298K_12.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/H2O_Brownsword(1997)_298K_121.6nm.txt,NaN,NaN,Brownsword(1997),"Absorption cross section at the H atom Lyman-α wavelength (121.6 nm) employing narrow band
laser radiation generated by third-order sum-difference frequency conversion",121.6,water, https://doi.org/10.1063/1.473304,H2O,298.0,data/cross-sections/Hydrogen+water/H2O/H2O_Brownsword(1997)_298K_121.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/H2O_Cantrell(1997)_273K_184.9nm.txt,NaN,NaN,Cantrell(1997),Absorption cross section measured at 184.9 nm using a low-pressure mercury lamp light source,184.9,water, https://doi.org/10.1029/97GL02803,H2O,273.0,data/cross-sections/Hydrogen+water/H2O/H2O_Cantrell(1997)_273K_184.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/H2O_Cantrell(1997)_298K_183-193nm.txt,NaN,193.0,Cantrell(1997),,183.0,water, https://doi.org/10.1029/97GL02803,H2O,298.0,data/cross-sections/Hydrogen+water/H2O/H2O_Cantrell(1997)_298K_183-193nm.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/H2O_Cantrell(1997)_298K_184.9nm.txt,NaN,NaN,Cantrell(1997),Absorption cross section measured at 184.9 nm using a low-pressure mercury lamp light source,184.9,water, https://doi.org/10.1029/97GL02803,H2O,298.0,data/cross-sections/Hydrogen+water/H2O/H2O_Cantrell(1997)_298K_184.csv
https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Hydrogen+water/H2O_Cantrell(1997)_323K_184.9nm.txt,NaN,NaN,Cantrell(1997),Absorption cross section measured at 184.9 nm using a low-pressure mercury lamp light source,184.9,water, https://doi.org/10.1029/97GL02803,H2O,323.0,data/cross-sections/Hydrogen+water/H2O/H2O_Cantrell(1997)_323K_184.csv
