download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)_Doucet(1975)_298K_120.2-179.7nm.txt",NaN,179.7,Doucet(1975),Absorption measurements using a hydrogen discharge tube as the light source and a vacuum spectrophotometer under 0.02 nm resolution,120.2,"1,1,1-difluorochloroethane (HCFC-142b)", https://doi.org/10.1063/1.430493,CH3CF2Cl(HCFC-142b),298.0,"data/cross-sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)/CH3CF2Cl(HCFC-142b)_Doucet(1975)_298K_120.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)_GillotaySimon(1991)_210K_169-227nm(int-c).txt",NaN,227.0,GillotaySimon(1991),Medium-resolution (0.1 nm) absorption spectrum; wavelength scanning at increments of 1 nm,169.0,"1,1,1-difluorochloroethane (HCFC-142b)", https://doi.org/10.1007/BF00048076,CH3CF2Cl(HCFC-142b),210.0,"data/cross-sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)/CH3CF2Cl(HCFC-142b)_GillotaySimon(1991)_210K_169-227nm(int-c).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)_GillotaySimon(1991)_210K_170-230nm(2nm).txt",NaN,230.0,GillotaySimon(1991),Medium-resolution (0.1 nm) absorption spectrum; wavelength scanning at increments of 1 nm; interpolation for 2-nm intervals,170.0,"1,1,1-difluorochloroethane (HCFC-142b)", https://doi.org/10.1007/BF00048076,CH3CF2Cl(HCFC-142b),210.0,"data/cross-sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)/CH3CF2Cl(HCFC-142b)_GillotaySimon(1991)_210K_170-230nm(2nm).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)_GillotaySimon(1991)_230K_169-227nm(int-c).txt",NaN,227.0,GillotaySimon(1991),Medium-resolution (0.1 nm) absorption spectrum; wavelength scanning at increments of 1 nm,169.0,"1,1,1-difluorochloroethane (HCFC-142b)", https://doi.org/10.1007/BF00048076,CH3CF2Cl(HCFC-142b),230.0,"data/cross-sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)/CH3CF2Cl(HCFC-142b)_GillotaySimon(1991)_230K_169-227nm(int-c).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)_GillotaySimon(1991)_230K_170-230nm(2nm).txt",NaN,230.0,GillotaySimon(1991),Medium-resolution (0.1 nm) absorption spectrum; wavelength scanning at increments of 1 nm; interpolation for 2-nm intervals,170.0,"1,1,1-difluorochloroethane (HCFC-142b)", https://doi.org/10.1007/BF00048076,CH3CF2Cl(HCFC-142b),230.0,"data/cross-sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)/CH3CF2Cl(HCFC-142b)_GillotaySimon(1991)_230K_170-230nm(2nm).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)_GillotaySimon(1991)_250K_169-227nm(int-c).txt",NaN,227.0,GillotaySimon(1991),Medium-resolution (0.1 nm) absorption spectrum; wavelength scanning at increments of 1 nm,169.0,"1,1,1-difluorochloroethane (HCFC-142b)", https://doi.org/10.1007/BF00048076,CH3CF2Cl(HCFC-142b),250.0,"data/cross-sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)/CH3CF2Cl(HCFC-142b)_GillotaySimon(1991)_250K_169-227nm(int-c).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)_GillotaySimon(1991)_250K_170-230nm(2nm).txt",NaN,230.0,GillotaySimon(1991),Medium-resolution (0.1 nm) absorption spectrum; wavelength scanning at increments of 1 nm; interpolation for 2-nm intervals,170.0,"1,1,1-difluorochloroethane (HCFC-142b)", https://doi.org/10.1007/BF00048076,CH3CF2Cl(HCFC-142b),250.0,"data/cross-sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)/CH3CF2Cl(HCFC-142b)_GillotaySimon(1991)_250K_170-230nm(2nm).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)_GillotaySimon(1991)_270K_169-227nm(int-c).txt",NaN,227.0,GillotaySimon(1991),Medium-resolution (0.1 nm) absorption spectrum; wavelength scanning at increments of 1 nm,169.0,"1,1,1-difluorochloroethane (HCFC-142b)", https://doi.org/10.1007/BF00048076,CH3CF2Cl(HCFC-142b),270.0,"data/cross-sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)/CH3CF2Cl(HCFC-142b)_GillotaySimon(1991)_270K_169-227nm(int-c).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)_GillotaySimon(1991)_270K_170-230nm(2nm).txt",NaN,230.0,GillotaySimon(1991),Medium-resolution (0.1 nm) absorption spectrum; wavelength scanning at increments of 1 nm; interpolation for 2-nm intervals,170.0,"1,1,1-difluorochloroethane (HCFC-142b)", https://doi.org/10.1007/BF00048076,CH3CF2Cl(HCFC-142b),270.0,"data/cross-sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)/CH3CF2Cl(HCFC-142b)_GillotaySimon(1991)_270K_170-230nm(2nm).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)_GillotaySimon(1991)_295K_169-227nm(int-c).txt",NaN,227.0,GillotaySimon(1991),Medium-resolution (0.1 nm) absorption spectrum; wavelength scanning at increments of 1 nm,169.0,"1,1,1-difluorochloroethane (HCFC-142b)", https://doi.org/10.1007/BF00048076,CH3CF2Cl(HCFC-142b),295.0,"data/cross-sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)/CH3CF2Cl(HCFC-142b)_GillotaySimon(1991)_295K_169-227nm(int-c).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)_GillotaySimon(1991)_295K_170-230nm(2nm).txt",NaN,230.0,GillotaySimon(1991),Medium-resolution (0.1 nm) absorption spectrum; wavelength scanning at increments of 1 nm; interpolation for 2-nm intervals,170.0,"1,1,1-difluorochloroethane (HCFC-142b)", https://doi.org/10.1007/BF00048076,CH3CF2Cl(HCFC-142b),295.0,"data/cross-sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)/CH3CF2Cl(HCFC-142b)_GillotaySimon(1991)_295K_170-230nm(2nm).csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)_GreenWayne(1976-1977)_300K_184.7-200.8nm(meas).txt",NaN,200.8,GreenWayne(1976-1977),Absorption measurements at a spectral resolution of 0.5 nm(FWHM) using a deuterium lamp as the light source,184.7,"1,1,1-difluorochloroethane (HCFC-142b)", https://doi.org/10.1016/0047-2670(76)85077-0,CH3CF2Cl(HCFC-142b),300.0,"data/cross-sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)/CH3CF2Cl(HCFC-142b)_GreenWayne(1976-1977)_300K_184.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)_GreenWayne(1976-1977)_300K_185.1-201.5nm(smoo).txt",NaN,201.5,GreenWayne(1976-1977),Absorption measurements at a spectral resolution of 0.5 nm(FWHM) using a deuterium lamp as the light source,185.1,"1,1,1-difluorochloroethane (HCFC-142b)", https://doi.org/10.1016/0047-2670(76)85077-0,CH3CF2Cl(HCFC-142b),300.0,"data/cross-sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)/CH3CF2Cl(HCFC-142b)_GreenWayne(1976-1977)_300K_185.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)_HubrichStuhl(1980)_208K_160-205nm.txt",NaN,205.0,HubrichStuhl(1980),"The light source consisted of a deuterium lamp, a 0.5 m vacuum UV monochromator was used to select the desired wavelengths, the resolution was typically 0.3 nm",160.0,"1,1,1-difluorochloroethane (HCFC-142b)", https://doi.org/10.1016/0047-2670(80)85031-3,CH3CF2Cl(HCFC-142b),208.0,"data/cross-sections/Halogeno-alkanes+radicals/Freons-HCFC(C,H,F,Cl)/CH3CF2Cl(HCFC-142b)/CH3CF2Cl(HCFC-142b)_HubrichStuhl(1980)_208K_160-205nm.csv"
